id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,llm2llm_score,retries_number
01K095X5SP703D7ZCX418PSXCD,AMPEG  - SVT-610HLF,Baffles basse,SVT-610HLF,"Baffle 6x10 au rendement élevé, ce cab Ampeg délivre un grave profond et tendu tout en restant précis et articulé dans le haut grâce à son tweeter réglable. Idéal pour les bassistes modernes et les accordages extrêmes qui cherchent puissance, projection et définition sur scène.",1200,101.6,101.6,24,52.2,"{'Réponse en fréquence (-3 dB)': '53 Hz – 18 kHz', 'Réponse en fréquence utilisable (-10 dB)': '42 Hz', 'Puissance RMS': '600 W', 'Puissance crête': '1200 W', 'Impédance': '4 Ohms', 'Sensibilité': '98 dB SPL (1 W/1 m)', 'SPL max': '125 dB', 'Haut-parleurs': '6 × 10"" grave, 1 pavillon haute fréquence', 'Type de charge': 'baffle bass-reflex frontal', 'Réglages': 'Atténuateur de niveau du pavillon (L-Pad variable)', 'Fréquence de coupure du pavillon': '5 kHz', 'Connectique': '2 jacks 6,35 mm et 2 Speakon câblés en parallèle'}",https://ampeg.com/pdf/SVT610HLF.pdf,59.6,0.0,0
01K095X8EK9118HMMJ36RDNAH9,AMPEG - SVT-410HLF,Baffles basse,SVT-410HLF,"Baffle 4x10” emblématique Ampeg, le SVT-410HLF offre un grave profond et massif, complété par un tweeter ajustable pour conserver attaque et définition, idéal du club aux grandes scènes pour les bassistes cherchant puissance et polyvalence.",900,61,61.0,76.2,38.6,"{'Réponse en fréquence': '48 Hz – 18 kHz (±3 dB), 28 Hz (–10 dB)', 'Puissance': '500 W RMS, 1000 W crête', 'Impédance': '4 Ω', 'Sensibilité': '98 dB SPL (1 W/1 m)', 'Pression acoustique max.': '125 dB', 'Haut-parleurs': '4 x 10"" + 1 pavillon HF', 'Connectique': '2x jack 6,35 mm, 2x Speakon', 'Contrôles': 'Potentiomètre de niveau du tweeter (HF Horn Level Control)', 'Type de charge': 'Bass-reflex, évent frontal'}",https://ampeg.com/pdf/SVT-410HLF.pdf,67.95,0.0,0
01K095XB2WFGB1VGEH5BA481FZ,AMPEG  - SVT-410HLF HERITAGE,Baffles basse,SVT-410HLF HERITAGE,"Le Ampeg Heritage SVT-410HLF est un baffle basse 4x10 premium, assemblé aux USA, délivrant un son Ampeg légendaire avec des graves puissants jusqu'à 28 Hz et des aigus cristallins grâce à son haut-parleur HF ajustable. Compact et robuste en contreplaqué de peuplier, il excelle en tournée ou en studio pour un punch inégalé.",1200,61,4,76.2,34.5,"{'Puissance RMS': '500 W', 'Puissance crête': '1000 W', 'Impédance': '4 Ω', 'Réponse en fréquence': '48 Hz - 18 kHz', 'Fréquence basse utilisable': '28 Hz', 'Sensibilité': '98 dB SPL 1W/1m', 'SPL maximum': '125 dB', 'Connectique': 'Entrées/sorties 1/4"" et Speakon', 'Contrôle HF': 'L-Pad level control', 'Haut-parleurs': '4 x 10"" Eminence custom', 'Tweeter': '1"" Eminence APT:50 HF driver'}",https://ampeg.com/data/6/0a020a41f6575e0b9fc046db7/application/pdf/Owner%E2%80%99s%20Manual%20-%20English%20.pdf,75.07,0.0,0
01K095XDRJPWCMASC6P6SQRKK3,AMPEG  - SVT-410HE,Baffles basse,SVT-410HE,"Baffle 4x10 emblématique Ampeg, le SVT-410HE offre un son clair, précis et puissant, idéal pour couvrir tous types de scènes avec une vraie définition dans le médium-aigu. Parfait en cab principal polyvalent ou en complément pour ajouter de la clarté et de l’attaque à un stack orienté bas médiums.",650,63.5,8,4,41.28,"{'Réponse en fréquence': '60 Hz - 18 kHz (-3 dB)', 'Basses utilisables': '43 Hz (-10 dB)', 'Puissance RMS': '500 W', 'Puissance crête': '1000 W', 'Impédance': '8 Ω', 'Sensibilité': '98 dB SPL (1 W/1 m)', 'SPL maximum': '122 dB', 'Haut-parleurs LF': '4 x 10 pouces (bobine 2 pouces, aimant 30 oz chacun)', 'Haut-parleur HF': '1 corne/conducteur (bobine 1 pouce, aimant 8 oz)', 'Connectique': 'Entrées/sorties 1/4"" et Speakon® (parallèle)', 'Contrôle HF': 'L-Pad variable'}",https://ampeg.com/data/6/0a020a40c3ba5e0b7b6a5c241/application/pdf/Owner%E2%80%99s%20Manual%20-%20English%20.pdf,70.52,0.0,0
01K095XGDR2K9SGDHHV17DFZCQ,AMPEG - PN-410HLF,Baffles basse,PN-410HLF,"L'Ampeg PN-410HLF est un baffle basse 4x10 Pro Neo ultra-puissant et léger, équipé de haut-parleurs neodymium Eminence US custom et d'un tweeter HF avec contrôle de niveau. Il offre un son punchy et clair, parfait pour les concerts et tournées, avec une construction robuste et durable idéale pour la backline Mulster.",900,67.3,67.3,57.8,29.0,"{'Réponse en fréquence (+/-3 dB)': '70 Hz – 10 kHz', 'Réponse en fréquence utile (-10 dB)': '38 Hz', 'Puissance RMS': '850 W', 'Impédance': '8 Ω', 'Sensibilité': '100 dB SPL (1 W/1 m)', 'Niveau de pression acoustique maximal': '127 dB', 'Configuration haut-parleurs': '4 x 10"" + 1 tweeter', 'Type de haut-parleurs': '4 x 10"" 200 W néodyme + driver HF Eminence', 'Type d’évent': 'Bass-reflex (charge accordée)', 'Connectique': '2x Speakon, 2x jack 6,35 mm', 'Réglages': 'Contrôle de niveau du tweeter (L-Pad)'}",https://ampeg.com/pdf/SW0831_RevA_Pro%20Neo.pdf,78.41,0.0,0
01K095XK4SA1KEXWXBC36D2M6K,AMPEG  - SVT-15E,Baffles basse,SVT-15E,"Baffle clos, grain chaud et rond typé old-school, le SVT-15E délivre un grave profond et percutant idéal pour les lignes qui doivent porter le mix sans agressivité. Parfait seul avec un head lampes ou combiné à un 4x10 pour élargir la bande passante.",699,61.0,61,56,32.66,"{'Puissance RMS': '200 W', 'Puissance Programme': '400 W', 'Réponse en Fréquence': '50 Hz - 3 kHz', 'Basses Utilisables': '33 Hz', 'Impédance Nominale': '8 Ω', 'Sensibilité': '98 dB', 'SPL Maximum': '123 dB', 'Connectique': '2 x Speakon (parallèle), 2 x 1/4 pouce (parallèle)', 'Haut-Parleur': '1 x 15 pouces fonte, bobine 2,5 pouces', 'Aimant': '80 oz', 'Fréquence de Croisement': 'N/A'}",https://ampeg.com/pdf/SVT210HE_SVT15E.pdf,79.44,0.0,0
01K095XNSGSWZ69J8WKHC5JK3K,AMPEG  - SVT-18E,Baffles basse,SVT-18E,"Le légendaire Ampeg SVT-18E est un baffle basse vintage des années 80, équipé d'un haut-parleur 18 pouces délivrant des graves puissants et profonds, idéal pour les concerts live et les tournées exigeantes. Robuste et road-ready, il offre un son Ampeg iconique avec un low-end massif et percutant, parfait pour la location backline Mulster.",280,61,2,68.58,38.6,"{'Puissance RMS': '250 W', 'Puissance Programme': '500 W', 'Réponse en Fréquence': '37 Hz - 3 kHz', 'Basses Utilisables': '26 Hz', 'Impédance': '8 Ω', 'Sensibilité': '96 dB', 'SPL Maximum': '120 dB', 'Connectique': 'Entrées/Sorties Speakon et 1/4 pouce', 'Haut-Parleur': '1 x 18 pouces', 'Bobine Voix': '3 pouces', 'Poids Aimant': '95 oz'}",https://ampeg.com/data/6/0a020a3f0c65654e9d993d807/application/pdf/,75.14,0.0,0
01K095XRGB0NP23P61CADRBGF9,AMPEG - SVT-212AV ANNIVERSARY,Baffles basse,SVT-212AV ANNIVERSARY,"Baffle 2x12 compact et puissant, le SVT-212AV Anniversary propose le grain Ampeg classique dans un caisson bass-reflex qui combine attaque rapide et graves profonds, avec tweeter réglable et look vintage assorti idéal aux têtes V-4B et séries SVT/Portaflex.",771.0,40.6,63.5,61.0,29.9,"{'Puissance RMS': '600 W', 'Impédance': '4 Ω', 'Réponse en fréquence (-3 dB)': '71 Hz - 18 kHz', 'Fréquence basse utilisable (-10 dB)': '40 Hz', 'Sensibilité': '99 dB SPL (1 W/1 m)', 'SPL maximum': '127 dB', 'Connectique': '2 entrées jack 1/4"" en parallèle', 'Haut-parleur LF': '2 x 12"" Eminence custom', 'Tweeter': '1"" compression driver avec atténuateur 3 positions (0, -6 dB, off)', 'Construction': 'Plywood peuplier 15 mm'}",https://ampeg.com/pdf/SVT-112AV_SVT-212AV_OM.pdf,81.39,0.0,2
01K095XV5MH4F7KB9DPQCG6E6R,AMPEG - PF-210HE PORTAFLEX,Baffles basse,PF-210HE PORTAFLEX,"Le baffle Ampeg PF-210HE Portaflex reprend l’esthétique vintage des Portaflex tout en offrant la puissance d’un cab moderne. Ses deux HP 10 Eminence délivrent un son Ampeg précis et punchy, complété par un tweeter réglable pour ajuster la brillance. Compact, robuste, pensé pour être associé aux têtes Portaflex avec système flip-top, il est idéal pour la scène comme pour la tournée.【2】【4】",400.0,35.5,58.4,53.3,21.6,"{'Puissance': '450W RMS', 'Impédance': '8Ω', 'Réponse en fréquence': '53Hz - 17kHz', 'Sensibilité': '99.6dB SPL @ 1W/1m', 'Connectique': '2 prises jack 1/4"" TS parallèles', 'Haut-parleur HF': '1"" compression driver avec commutateur 3 positions (OFF, -6dB, 0)', 'Haut-parleurs LF': '2 x 10"" Eminence céramique'}",https://ampeg.com/pdf/PF-115HE_PF-210HE_cabs_OM.pdf,89.37,0.0,2
01K095XXV4NKJS68QW252ZMZH6,ASHDOWN - ABM 410T,Baffles basse,ABM 410T,"Baffle 4x10 pensé pour la scène, l’ABM 410T offre un grave profond et bien tenu avec beaucoup de punch et de présence, complété par un tweeter pour garder de la clarté et de l’attaque dans les aigus. Sa caisse en contreplaqué de bouleau, le revêtement robuste et la quincaillerie métal en font un cab fiable et endurant, adapté aux tournées intensives.",350.0,42.0,66.1,61.0,39.0,"{'Puissance continue': '600 W', 'Puissance programme': '900 W', 'Impédance': '8 Ω', 'Réponse en fréquence': '70 Hz - 20 kHz', 'SPL': '103 dB (1 W à 1 m)', 'Configuration haut-parleurs': '4 x 10 pouces + tweeter HF', 'Connectique': 'Entrées/sorties jack (ins/outs direct)'}",https://ashdownmusic.com/pages/manuals-and-catalogues,76.16,0.0,2
01K095Y0GSEDG0AG5X32K793CZ,ASHDOWN  - ABM 115,Baffles basse,ABM 115,"Baffle 1x15 puissant et polyvalent, l’Ashdown ABM 115 délivre 300 W de graves profonds et contrôlés, avec un son clair, précis et percutant, logé dans un caisson robuste en contreplaqué de bouleau.",300.0,43.5,57.2,46.8,16.5,"{'Puissance admissible': '300 W RMS (600 W programme)', 'Configuration des haut-parleurs': '1 x 15″', 'Réponse en fréquence': '37 Hz – 2 kHz', 'Impédance': '8 Ω', 'Sensibilité': '98 dB (1 W @ 1 m)', 'Type d’enceinte': 'Baffle bass-reflex pour basse', 'Entrées / sorties': '2 x Speakon'}",https://ashdownmusic.com/products/abm-115h-evo-iv,90.97,0.0,2
01K095Y37TSA5GWYRJN3BK3ECR,EBS  - 410 PROLINE,Baffles basse,410 PROLINE,"Conçu pour encaisser de fortes puissances, le EBS ProLine 410 délivre un son clair, percutant et équilibré, avec un grave solide et un médium très présent, idéal pour traverser le mix sur scène. Fabriqué en bouleau multiplis avec tweeter ajustable et composants haut de gamme, il offre une restitution transparente du jeu, du slap moderne aux grooves rock les plus denses, tout en restant suffisamment robuste pour les tournées intensives.",1100.0,44.0,69.0,58.0,36.1,"{'Configuration': '4×10″ + tweeter 2″', 'Réponse en fréquence': '70 Hz – 18 kHz', 'Sensibilité': '102 dB', 'Puissance admissible': '800 W RMS', 'Impédance': '4 Ω', 'Type de tweeter': 'Tweeter 2″ titane, niveau réglable', 'Connectique': '2 × Speakon (entrée + link)', 'Type de charge': 'Baffle bass-reflex plein volume', 'Construction du coffret': 'Contreplaqué de bouleau 13 plis, revêtement feutre, grille acier tressée chromée', 'Caractère sonore': 'Son transparent, équilibré, avec accent sur le médium et une réponse pleine bande'}",https://ebssweden.com/cabs/proline/,79.03,0.0,2
01K095Y5Y2M80AYPCS56XS785J,EBS  - 410 CLASSIC,Baffles basse,410 CLASSIC,"Baffle 4x10 au look vintage, l’EBS 410 Classic délivre un grave ample et chaleureux avec beaucoup de projection, complété par un tweeter 2 pour apporter définition et clarté aux aigus, idéal pour les contextes rock, soul ou funk où l’on cherche un son rond mais précis.",798.0,41.0,68.0,64.0,34.0,"{'Réponse en fréquence': '55 - 18 000 Hz[1][2][3]', 'Sensibilité': '99 dB[1][2][3]', 'Puissance': '500 W RMS[1][2][3]', 'Impédance': '4 ohms[1][2][3]', 'Connectique': 'Connecteurs Neutrik Speakon[1][2][6]', 'Tweeter': '2 pouces avec fader ou interrupteur[2][3][6]'}",https://ebssweden.com/cabs/classic-line/,78.86,0.0,2
01K095Y8N2JJE6NBGPQPFZKNZG,EDEN - TN 410,Baffles basse,TN 410,"Baffle 4x10 Eden Terra Nova TN 410 conçu pour les bassistes exigeants, ce cab polyvalent offre un son clair, puissant et précis, avec un bas solide, des médiums définis et un tweeter pour plus de brillance, idéal du club à la grande scène.",530.0,41.0,62.0,58.0,32.0,"{'Puissance': '600W', 'Configuration haut-parleurs': '4 x 10""', 'Impédance': '4 ou 8 Ohms', 'Connectique': '2x prises combo 1/4"" Speakon', 'Tweeter': 'Eden spec avec boîtier corne plastique et interrupteur on/off'}",https://www.manualslib.com/manual/1793842/Eden-Tn410.html,84.45,0.0,2
01K095YBAEHMVRD9DJWA60061R,EDEN - D410XLT,Baffles basse,D410XLT,"L'Eden D410XLT est le standard incontournable des enceintes 4x10 pour bassistes pros, offrant un son full-range puissant avec graves profonds et agressifs grâce à sa conception à double port et ses haut-parleurs cast frame exclusifs Eden. Robuste et sans vibrations, il excelle sur scène principale pour un rendu live percutant et équilibré.",601.0,47.0,59.0,70.0,45.0,"{'Puissance': '700W RMS', 'Réponse en fréquence': '50Hz - 14kHz', 'Sensibilité': '106dB SPL', 'Impédance': '4Ω', 'Connectique': '1/4"" et Speakon', 'Haut-parleurs': '4x10"" EC-1060W Cast Frame', 'Tweeter': 'E-2700 Cast Bell', 'Crossover': '3.5kHz @ 18dB'}",https://www.manualslib.com/manual/1242467/Eden-D410xlt.html,75.18,0.0,2
01K095YE1RF3KYMV91BQF2FDAN,EDEN - D210XLT,Baffles basse,D210XLT,"Le Eden D210XLT est un baffle basse 2x10 au son pur et précis, surpassant souvent les configurations 4x10 en graves profonds et focalisés. Idéal pour les tournées, il offre des aigus réglables, une grande efficacité et une robustesse touring-proof avec grille acier et ports optimisés.",425.0,46.9,49.5,58.4,30.8,"{'Puissance': '350W', 'Réponse en fréquence': '48Hz - 14kHz', 'Impédance': '8Ω', 'Sensibilité': '103dB SPL @1W/1m', 'Connectique': '2x Neutrik Speakon + 2x 1/4""', 'Haut-parleurs': '2x 10"" Eminence XLT', 'Tweeter': 'Aluminium réglable', 'Crossover': '18dB/octave à 3,5kHz'}",https://www.edenamps.com/product/d210xlt/,90.92,0.0,2
01K095YGR65XFBNXQ7B4K7T55D,EDEN - D115XLT,Baffles basse,D115XLT,"Baffle bass 1x15 typé scène, le D115XLT délivre un grave profond et chaleureux avec des bas‑médiums musclés, complété par un tweeter clair pour bien définir l’attaque et les aigus. Compact et robuste, il encaisse les gros volumes et se marie facilement avec un autre baffle Eden.",500.0,46.9,64.7,58.4,26.7,"{'Puissance admissible': '400 W RMS', 'Configuration des haut-parleurs': '1 × 15ʺ + tweeter aluminium', 'Réponse en fréquence': '46 Hz – 14 kHz[2][4]', 'Impédance': '4 Ω ou 8 Ω selon la version[2][4]', 'Sensibilité': '100 dB SPL @ 1 W / 1 m[2]', 'Type de charge': 'Baffle accordé et bass‑reflex (tuned and ported)[2][4]', 'Crossover': 'Filtre 18 dB/octave @ 3,5 kHz[2]', 'Contrôles': 'Réglage de niveau du tweeter[2]', 'Entrées / sorties': '2 × Neutrik Speakon, 2 × jack 6,35 mm[2][5]'}",https://www.edenamps.com/product/d115xlt/,87.71,0.0,2
01K095YKECTMZAK1NZA2HC4M5Z,FENDER  - 810 NEO,Baffles basse,810 NEO,"Baffle 8x10 ultra puissant pensé pour les grandes scènes, le Fender Bassman 810 Neo combine huit haut-parleurs néodyme pour un grave massif et précis avec une caisse allégée, un tweeter réglable et le look “blackface” vintage, tout en restant étonnamment maniable pour la route.",1650.0,41.3,121.9,66.0,52.2,"{'Puissance programme': '2000 W', 'Puissance continue': '1000 W', 'Impédance': '4 ohms', 'Connectique': 'Entrées Speakon et 1/4""', 'Haut-parleurs': '8 x 10"" Eminence néodyme', 'Cornes': 'Driver à compression avec atténuateur'}",https://www.fmicassets.com/Damroot/Original/10001/OM_2275000_2276000_2276500_2277000_Bassman_Pro_Series_ENGLISH.pdf,71.78,0.0,2
01K095YP3B0CK1WY6RRC2WGNB7,GALLIEN-KRUEGER - NEO412,Baffles basse,NEO412,"Le GALLIEN-KRUEGER NEO412 est un baffle basse 4x12 ultra-puissant et léger, équipé de haut-parleurs néodyme Paragon sur mesure pour un son massif, clair et percutant des graves aux aigus. Construction robuste en contreplaqué avec ports optimisés et tweeter à pavillon, il excelle en live pour shaker les fondations avec une réponse fluide et une endurance exceptionnelle.",900.0,43.2,104.1,66.0,43.5,"{'Puissance admissible': '1200 W RMS', 'Impédance': '4 Ω', 'Haut-parleurs': '4 × 12″ néodyme + tweeter à pavillon', 'Réponse en fréquence': '36 Hz – 19 kHz', 'Sensibilité': '107 dB', 'Type de charge': 'Bass-reflex, évents frontaux', 'Pavillon aigu': 'Tweeter avec bi-amplification possible et filtre passif intégré', 'Connectique': '1 × Speakon, 1 × jack 6,35 mm'}",https://www.gallien-krueger.com/neo-412-specs,74.44,0.0,2
