id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,llm2llm_score,retries_number
01K097FB2N194GWKYECC27FMGZ,DW - COLLECTOR'S TOBACCO SUNBURST,Batteries Acoustiques,COLLECTOR'S TOBACCO SUNBURST,"Batterie DW Collector’s Series finition Tobacco Sunburst, kit haut de gamme entièrement façonné en Californie à partir de bois soigneusement sélectionnés. Polyvalente et taillée pour la scène comme le studio, elle offre la signature DW : projection puissante, sustain généreux et grande richesse de nuances, sublimés par une laque burst élégante et intemporelle.",8500,1,112,55.88,32.0,"{'Matériau des fûts': 'Érable nord-américain', 'Construction des fûts': 'HVLT 8 plis (10 plis pour caisse claire)', 'Orientation des plis': 'Horizontale et verticale alternées', 'Bords de fûts': '45° (toms), 60° (basse et caisse claire)', 'Finition': 'Laque UV', 'Lugs': 'Mini-turret', 'True-Pitch': 'Oui', 'Suspension des toms': 'Oui'}",https://www.dwdrums.com/drums/collectors-series/,7.73,0.0,0
01K097FE67X6WHHQC3YT4PAANP,DW - COLLECTOR'S NATURAL SATIN VINTAGE '90,Batteries Acoustiques,COLLECTOR'S NATURAL SATIN VINTAGE '90,"Kit DW Collector’s Series des années 90 en finition Natural Satin, fabriqué à la main aux États‑Unis, qui met en valeur le grain du bois et l’esthétique vintage. Série haut de gamme DW, réputée pour sa projection, sa chaleur et sa grande musicalité en live comme en studio.",800,1,15.2,45.72,6.0,"{'Fût': 'Érable nord-américain 100 % avec renforts de chanfrein', 'Épaisseur du fût': '10 plis avec cercles de renfort 6 plis', 'Chanfrein': '60°', 'Finition': 'Satin naturel huilé', 'Accastillage': 'Chrome', 'Cercles': 'True-Hoops 3,0 mm', 'Tirants': 'True-Pitch 50', 'Déclencheur de timbre': 'Mini MAG', 'Butée de timbre': '5 positions', 'Nombre de coquilles': '10 coquilles type Turret', 'Type de timbre': '20 brins'}",https://www.dwdrums.com/manuals/owner-s-manuals/,81.77,0.0,0
01K097FHDDG6QXRFMBJJBPJXS2,GMS  - SE RASPBERRY SPARKLE,Batteries Acoustiques,SE RASPBERRY SPARKLE,"Série Special Edition GMS en finition Raspberry Sparkle, cette caisse claire offre un fût érable 8 plis réactif, des coquilles SE allégées et une mécanique haut de gamme pour un accord précis et un son polyvalent, à la fois puissant, sensible et adapté à tous les styles.",0,35.6,14.0,14,0.0,"{'Fût': 'Érable 8 plis', 'Matériau_fût': 'Érable', 'Type_fût': 'Bois', 'Chanfreins': 'Chanfreins de précision', 'Déclencheur': 'Déclencheur de timbre en laiton série Grand Master, fait main', 'Timbre': 'Lit de timbre usiné avec précision pour une réponse optimale', 'Accastillage': 'Coquilles SE spécifiques à la série Special Edition', 'Origine_fabrication': 'États-Unis'}",http://gmsdrums.com/drums/snares/special-edition/,0.0,0.0,5
01K097FMGMJHC863JF7Y7K7112,GMS  - NEW CL ACRYLIC,Batteries Acoustiques,NEW CL ACRYLIC,"Kit de batterie GMS NEW CL Acrylic en fûts acryliques transparents, au look scénique très marqué et au son puissant, ouvert et tranchant. Parfait pour les plateaux lumière et les grosses scènes, il offre une projection moderne, beaucoup d’attaque et une excellente présence dans le mix.",0,55.9,0.0,0.0,8.9,"{'Finition des fûts': 'Fûts acryliques transparents (clear) de nouvelle génération, haute brillance'}",https://fr.audiofanzine.com/batterie-acrylique/gms/drums/new-classic-acrylic/avis/,0.0,0.0,5
01K097FQM2XXERDZ0DDGK3E3HJ,GMS - NEW CL SILVER,Batteries Acoustiques,NEW CL SILVER,"Cette batterie GMS CL Series Silver Sparkle offre un look scintillant très scénique, avec une finition argentée étincelante qui capte parfaitement la lumière sur scène. Construite en érable 100 % rock maple, elle allie projection, chaleur et définition, idéale aussi bien pour le studio que pour le live.",0,0.0,45.7,1,3.8,"{'Matériau coque': '100% érable rock, 7 plis'}",https://www.harmonycentral.com/news/drum-and-percussion/new-silver-sparkle-finish-for-gms-cl-series-drums-r20313/,0.0,0.0,5
01K097FTRW46N6F94ARZB0WY3Y,GRETSCH - BROADKASTER DEEP BLACK MARINE PEARL,Batteries Acoustiques,BROADKASTER DEEP BLACK MARINE PEARL,"La Gretsch Broadkaster Deep Black Marine Pearl revisite le son iconique des années 1950 avec des coques en érable/poplar/érable pour un timbre profond et chaleureux. Finition perle marine noire sophistiquée, cercles 302 en acier épais et bords inversés assurent une projection ouverte et vintage, idéale pour jazz et big band en location Mulster.",5200,56,35.6,35.56,18.0,"{'Composition fûts': 'érable/poplar/érable 3 plis, 6.7 mm', 'Joints': 'joint écharpe intérieur', 'Finition intérieure': 'Silver Sealer Gretsch', 'Cerclages': '302 hoops acier double bride 3 mm', 'Bords de frappe': 'reverse roundover (toms et grosse caisse), 30° (caisse claire)', 'Timbales': 'contrôles de tonalité internes', 'Grosse caisse': 'T-rods, étouffoir sur peau résonnante (vintage)', 'Caisse claire': 'mécanisme parallèle, double réglage', 'Peaux': 'Remo USA (P3 Permatone batterie grosse caisse, Coated Permatone Broadkaster logo), Fiberskyn logo (option)', 'Matériel': 'standard (lugs lourds, GTS suspension) ou vintage (double-ended lugs G5472, Rail Consolette, spurs rétractables)'}",https://gretschdrums.com/drums/broadkaster,35.58,0.0,0
01K097FXXWD905CDKMVD52WPY4,GRETSCH - BROADKASTER VINTAGE '90,Batteries Acoustiques,BROADKASTER VINTAGE '90,"Batterie Gretsch Broadkaster des années 90 offrant le son chaud, profond et équilibré typique de la marque, idéale pour le jazz comme pour la pop, avec une réponse dynamique et une grande musicalité vintage.",2800,14,45,35.56,18.0,"{'Matériau coque': 'érable/gomme (Jasper maple/gum)', 'Épaisseur coque': '6,7 mm', 'Nombre plis': '6', 'Joints': ""joint d'écharpe (scarf joint)"", 'Bords de tension': 'roundover inversé (reverse roundover)', 'Arceaux': 'die-cast hoops', 'Nombre tirants': '8', 'Straps': '20-strand', 'Finition intérieure': 'peinture grise'}",https://guitarhq.com/gretsch.html,80.85,0.0,0
01K097G13ZXF102F5CQ2E647S2,GRETSCH - BROOKLYN VINTAGE CREAM OYSTER,Batteries Acoustiques,BROOKLYN VINTAGE CREAM OYSTER,"La Gretsch Brooklyn Vintage Cream Oyster est une batterie iconique aux coques en érable/poplar nord-américain à 6 plis, fabriquée à la main aux USA, offrant un son Gretsch classique plein, punchy et chaleureux, réinventé avec une ambiance ouverte et distinctive. Son fini Crème Oyster élégant et ses cercles 302 vintage rappellent les années 50 pour un timbre vintage irrésistible, parfait pour concerts et studios.",2999,55.9,66,55.88,19.0,"{'Fûts': '6 plis érable peuplier nord‑américain', 'Chanfreins': '30°', 'Finition intérieure': 'Silver Sealer', 'Cercles': 'Cercles Gretsch 302 double flange acier 3 mm sur toms et caisse claire', 'Accastillage': 'Coquilles et pièces de fût en chrome, badges et étiquette interne de série Brooklyn', 'Peaux': 'REMO (configurations Permatone/US standards selon série Brooklyn)', 'Fabrication': 'Fabriqué à la main à Ridgeland, Caroline du Sud (USA)', 'Sonorité': 'Tonalité typée vintage, pleine, punchy et chaleureuse, avec projection ouverte et ambiance satisfaisante', 'Finition extérieure': 'Wrap nitron Vintage/Cream Oyster'}",https://gretschdrums.com/drums/brooklyn,64.93,0.0,0
01K097G46RF5Q5T5CCNDDR0AER,GRETSCH - USA CUSTOM NATURAL SATIN MAPLE,Batteries Acoustiques,USA CUSTOM NATURAL SATIN MAPLE,"Gretsch USA Custom Natural Satin Maple : guitare solid body Jet™ au fini satiné naturel, table en érable laminé et corps en acajou, offrant un son rock puissant et articulé, hommage fidèle aux icônes Gretsch avec look relic authentique.",5660,46.0,55.9,35.56,4.2,"{'Finition': 'Laque satinée naturelle', 'Matériau des fûts': 'Érable / gum (formule Gretsch)', 'Construction des fûts': '6 plis', 'Chanfrein': '30°', 'Intérieur des fûts': 'Enduit ""Silver Sealer"" exclusif', 'Cerclages': 'Cercles moulés 4\xa0mm (die-cast)', 'Nombre de tirants grosse caisse': '16', 'Nombre de tirants tom basse': '16', 'Nombre de tirants toms suspendus': '10', 'Coquilles': 'Coquilles double-embout Heritage G5472 avec tirants longs', 'Fabrication': 'Fabriqué à la main à Ridgeland, Caroline du Sud (USA)', 'Système de suspension tom': 'Montage suspendu (suspension tom Gretsch)', 'Note sonore générale': 'Son chaud, précis et puissant typique du ""Great Gretsch Sound""'}",https://www.gretschdrums.com/uploads/specsheets/gretsch-usacustom.pdf,33.77,0.0,0
01K097G7ASGYYRW3CGH5ZVA9F7,GRETSCH - USA MAPLE,Batteries Acoustiques,USA MAPLE,"Guitare hollow body Gretsch USA Maple à table et dos en érable laminé, offrant un son résonant et aérien avec un bloc central chanfreiné pour plus de punch et de clarté. Parfaite pour des performances live dynamiques, elle allie élégance vintage et puissance moderne idéale en backline.",2500,46.0,60.325,40.64,2.375,"{'**Corps**': 'Érable laminé avec centre block éramlé', 'Profondeur du corps': '60,3 mm ou 44,45 mm', 'Manche': 'Érable, forme U standard', 'Longueur de la chevalet': '625 mm', 'Diapason': 'Ébène ou laurier, rayon 305 mm', 'Nombre de frettes': '22', 'Taille des frettes': 'Medium jumbo', 'Largeur du chevalet': '42,86 mm', 'Cordes': 'Acier nickelé (.011-.049)'}",https://www.gretschguitars.com/gear/build/center-block/g6618-mg-martin-gore-anniversary-center-block-with-g-cutout-tailpiece/2411161871,78.32,0.0,1
01K097GADV1M2F8XQ4ZE5HQ4CE,GRETSCH  - NEW CLASSIC VINTAGE GLASS NITRON,Batteries Acoustiques,NEW CLASSIC VINTAGE GLASS NITRON,"Kit Gretsch New Classic en finition Vintage Glass Nitron, look pailleté très rétro, fûts érable au son chaud et punchy, proche des séries USA mais plus moderne et polyvalent, idéal studio/scène pour pop, rock et jazz.",2999,56,55.9,55.88,26.5,"{'Matériau coque': 'Érable (formule Gretsch)', 'Épaisseur jantes': '3 mm', 'Type jantes': 'Double bride en acier', 'Finition intérieure': 'Silver Sealer', 'Bordure': 'Roundover', 'Fabrication': 'Taïwan'}",https://gretschdrums.com/drums/broadkaster,65.45,0.0,0
01K097GDJS2S13TYC3KAW0XTJ1,GRETSCH - NEW CLASSIC BLACK SPARKLE,Batteries Acoustiques,NEW CLASSIC BLACK SPARKLE,"Batterie Gretsch New Classic en finition Black Sparkle, pensée pour offrir le gros son chaleureux typique Gretsch dans une configuration moderne et polyvalente, idéale aussi bien en studio que sur scène pour le rock, la pop ou le jazz.",3500,45.7,50.8,68,8,"{'Finition intérieure': 'Silver Sealer[1][4]', 'Arêtes de timbale': '30°[5]', 'Cercles': 'Die-cast (toms et caisse claire)[4]'}",https://gretschdrums.com/drums/new-classic,61.79,0.0,0
01K097GGQ10PFW8Z6A9B2VC7JW,GRETSCH - NEW CLASSIC IVORY MARINE JAZZ,Batteries Acoustiques,NEW CLASSIC IVORY MARINE JAZZ,"Kit jazz Gretsch New Classic en finition Ivory Marine Pearl, look vintage crémeux façon club de jazz, fûts érable au son chaud et précis, idéal pour jeu dynamique, du swing acoustique aux contextes plus modernes.",2500,4,14,18,18.0,"{'Finition': 'Revêtement Nitron Ivory Marine Pearl à l’esthétique vintage, proche d’un White Marine vieilli', 'Fût': 'Érable 100 % avec épaisseurs progressives selon le diamètre', 'Accastillage': 'Tirants type tube vintage à faible masse, cerclages moulés (die-cast), systèmes de fixation basse-masse', 'Système_de_suspension_tom': 'Support flottant I.T.S. (suspension low profile) pour le tom suspendu', 'Chanfreins': 'Chanfreins arrondis à 30° pour un son chaud et une réponse dynamique', 'Intérieur_des_fûts': 'Finition interne Silver Sealer pour une projection et une constance accrues', 'Configuration_des_toms_et_grosse_caisse': 'Grosse caisse 18""x14"", tom suspendu 12""x8"", tom sur pied 14""x14""', 'Timbres_et_peaux_grosse_caisse': 'Peau de frappe type Evans EQ4 avec atténuation périphérique, peau de résonance EQ4 avec logo'}",https://www.gretschdrums.com/wp-content/uploads/2023/10/Gretsch-Drums-New-Classic-Series-Catalog-2007.pdf,76.92,0.0,0
01K097GKWE4VQ9Q8RNEVF0Q3A7,GRETSCH - RENOWN MAPLE VINTAGE PEARL,Batteries Acoustiques,RENOWN MAPLE VINTAGE PEARL,"Gretsch Renown Maple Vintage Pearl est un kit polyvalent taillé pour la scène comme le studio, offrant le son Gretsch classique : attaque précise, graves chaleureux et harmoniques ouvertes pour couvrir aussi bien les grooves vintage que les styles modernes.",1600,55.9,45.7,50.8,19.05,"{'Matériau des fûts': 'Érable 100% 7 plis', 'Bords de tympan': '30°', 'Intérieur des fûts': 'Silver Sealer', 'Finition des fûts': 'Wrap', 'Matériel des cercles': 'Acier 302', 'Couleur du matériel': 'Chrome', 'Rosace de grosse caisse': 'Oui'}",https://gretschdrums.com/drums/renown,75.68,0.0,0
01K097GQ0G08G0QYSB31GE48FX,GRETSCH - RENOWN MAPLE BLUE METAL SPARKLE,Batteries Acoustiques,RENOWN MAPLE BLUE METAL SPARKLE,"Batterie polyvalente en érable signée Gretsch, la Renown Maple en finition Blue Metal Sparkle combine look scintillant très scénique et son chaud, précis et ample, adapté aussi bien au studio qu’aux tournées intensives.",2300,18,113,55,7,"{'Matériau des fûts': 'Érable 7 plis formule Gretsch', 'Bords de portée': '30 degrés', 'Cercles': 'Gretsch 302 double bride', 'Système de suspension': 'GTS', 'Intérieur des fûts': 'Silver Sealer', 'Matériel': 'Chrome'}",https://www.fullcompass.com/prod/510372-gretsch-drums-rn2-e8246-renown-4-piece-7-ply-maple-shell-pack-with-blue-metal-finish,75.95,0.0,0
01K097GT5EGYR03MRW2Z420FF3,GRETSCH - RENOWN MAPLE SILVER OYSTER PEARL,Batteries Acoustiques,RENOWN MAPLE SILVER OYSTER PEARL,"La Gretsch Renown Silver Oyster Pearl offre un son Gretsch iconique, chaud et polyvalent grâce à ses fûts en érable 7 plis. Finition élégante perle argentée, hoops 302 pour une résonance maximale et une projection puissante, idéale pour tous styles en live ou studio.",2999,56,3,5,21.0,"{'Matériau des fûts': 'Érable, 7 plis (formule Gretsch)', 'Chanfreins': '30°', 'Finition intérieure': 'Revêtement Gretsch Silver Sealer', 'Cercles': 'Cercles Gretsch 302 double-flange sur toms et floor tom', 'Système de suspension tom': 'Système de suspension tom à profil bas', 'Accastillage': 'Accastillage chromé', 'Peaux': 'Peaux Remo d’origine', 'Configuration fûts': 'Grosse caisse 20"" x 16"", tom 10"" x 7"", tom 12"" x 8"", floor tom 14"" x 14""', 'Réponse en fréquence': 'Large spectre, avec graves chauds et médiums définis typiques de l’érable (non spécifiée par le fabricant)', 'Impédance': 'Non applicable', 'Connectique': 'Non applicable'}",https://gretschdrums.com/drums/renown,67.32,0.0,0
01K097GXAVRTC1YERJP8R9Z4AA,GRETSCH - RENOWN MAPLE SILVER SLATE,Batteries Acoustiques,RENOWN MAPLE SILVER SLATE,"Batterie Gretsch Renown Maple en finition Silver Slate, ce kit polyvalent s’adresse aux batteurs qui veulent un son Gretsch moderne mais chaleureux, capable de couvrir aussi bien les grooves feutrés que les jeux puissants, avec une belle projection, beaucoup de musicalité et une esthétique de scène élégante.",1800,22,22,55.88,28.0,"{'Matériau caisse': 'Érable rock américain à 7 plis', 'Bords de caisse': '30 degrés', 'Cercles': 'Die-cast hoops 302', 'Finition intérieure': 'Silver Sealer', 'Système de suspension': 'GTS (low profile)', 'Timbales': 'Evans G1 (batter head)'}",https://gretschdrums.com/drums/renown,77.9,0.0,1
01K097H0J6Y6CP5PB3GBKR0288,LUDWIG  - CLASSIC MAPLE SILVER SPARKLE,Batteries Acoustiques,CLASSIC MAPLE SILVER SPARKLE,"Batterie emblématique de chez Ludwig, la Classic Maple Silver Sparkle offre un son chaud, puissant et très polyvalent, idéal aussi bien en studio que sur scène. Son fût érable réagit avec une belle attaque et un long sustain, tandis que la finition Silver Sparkle apporte une esthétique vintage brillante qui ressort parfaitement sous les projecteurs.",2789,55.9,56,56,19.5,"{'Matériau des fûts': 'Érable, 7 plis (environ 6 mm)', 'Type de chanfrein': '45°', 'Finition intérieure': 'Vernis transparent', 'Accastillage': 'Chromé', 'Cercles de toms': 'Triple flange 2,3 mm', 'Peaux fournies': 'Remo (batteries : Clear Powerstroke 3 frappe / Ebony Powerstroke 3 résonant ; toms : Clear Emperor frappe / Clear Ambassador résonant)', 'Fabrication': 'USA'}",https://www.ludwig-drums.com/en-us/ludwig/products/drumkits/classic-maple,69.39,0.0,0
