id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,llm2llm_score,retries_number
01K097PJGQZEM2NBEA0PJHVGHE,"DW  - 5,5x14"" CRAVIOTTO SOLID MAPLE",Caisses Claires,"5,5x14"" CRAVIOTTO SOLID MAPLE","Caisse claire haut de gamme en érable massif une pli, cette DW / Craviotto 5,5x14 offre une réponse ultra rapide, une grande sensibilité aux ghost notes et un son chaud, boisé et très articulé, idéal du jazz aux contextes studio exigeants.",1600,35.6,14,14,6.8,"{'Finition du fût': 'Érable massif monoplies (steam-bent)', 'Profondeur du fût': '5.5""', 'Diamètre du fût': '14""', 'Type de chanfreins': '45°', 'Cercles': 'Cercles emboutis 2,3 mm', 'Nombre de tirants': '10 tirants', 'Déclencheur de timbre': 'Déclencheur type Trick', 'Timbres': '20 brins', 'Peaux d’origine': 'Batterie Remo Ambassador sablée, résonance Remo Ambassador transparente', 'Type de fût': 'Fût à caisse claire une seule pliure, érable massif'}",https://fr.audiofanzine.com/kit-batterie-acoustique/dw/drum-workshop-collector-s-snare-5-5x14-craviotto-solid-maple/medias/documents/,86.51,0.0,0
01K097PNTV5CADM6FYV396KKZJ,"DW - 5x14"" COLLECTOR'S BLACK MIRRA",Caisses Claires,"5x14"" COLLECTOR'S BLACK MIRRA","La caisse claire DW 5x14 Collector's Black Mirra offre un son puissant et résonant grâce à sa coquille en laiton noir miroitant, signature de la légendaire série Collector's, fabriquée artisanalement en Californie pour une attaque incisive et une projection exceptionnelle en live.",800,35.6,14,35.56,3.5,"{'Profondeur': '5""', 'Diamètre': '14""', 'Matériau coque': 'Érable', 'Type coque': 'VLT avec anneaux de renforcement', 'Strainer': 'MAG', 'Plate-forme de talon': '5 positions', 'Cercles': 'True-Hoops', 'Tirants de tension': 'True-Pitch'}",https://www.dwdrums.com/drums/snares/,90.1,0.0,0
01K097PS3TJBGNG9E8NS2T44R1,"DW - 5x14"" COLLECTOR'S OYSTER",Caisses Claires,"5x14"" COLLECTOR'S OYSTER","Caisse claire haut de gamme issue de la série Collector’s de DW, ce modèle 5x14 finition Oyster offre le son précis et moderne typique des fûts US DW, avec beaucoup de projection, une excellente sensibilité et une grande polyvalence, du studio aux grosses scènes.",900,35.56,14,35.56,3.63,"{'Matériau': 'Érable nord-américain', 'Construction caisse claire': '10 plis', 'Anneaux de renforcement': 'Oui (6 plis)', 'Système de montage': 'STM (Suspension Tom Mount)', 'Tiges de tension': 'True-Pitch (5 mm)', 'Bords de timbale': '45°', 'Épaisseur coque': '4,2 mm', 'Matériau hardware': 'Acier', 'Arceaux': 'Brevetés', 'Attaches': 'Brevetées'}",https://www.dwdrums.com/drums/collectors-series/,90.47,0.0,0
01K097PWBPHA3YRRWJ4X71FTFC,"DW - 5x13"" COLLECTOR'S BROCKEN GLASS",Caisses Claires,"5x13"" COLLECTOR'S BROCKEN GLASS","La caisse claire DW Collector's 5x13 Broken Glass offre un son percutant et résonant grâce à sa finition éclatante Broken Glass, signature de la légendaire série Collector's, fabriquée artisanalement pour une projection exceptionnelle en live ou studio.",650,4,12.7,33.0,5.9,"{'Finition': 'Wrap Broken Glass', 'Fût': 'Érable nord-américain (série Collector, construction Specialized Shell Configuration)', 'Épaisseur du fût': '8 plis avec renforts internes 3 plis (configuration typique érable Collector’s)', 'Chanfreins': 'Chanfreins à 60°', 'Accastillage': 'Coquilles Turret Lugs DW Collector’s', 'Cerclages': 'True-Hoops acier', 'Système de timbre': 'Déclencheur de timbre DW (lancer/arrêt progressif), timbre 20 brins (configuration standard Collector’s)', 'Coquilles et tirants': 'Tirants True-Pitch haute précision', 'Peau de frappe (type)': 'Simple pli sablée (type Ambassador)', 'Peau de résonance (type)': 'Simple pli transparente', 'Profondeur': '5 in', 'Diamètre': '13 in', 'Nombre de tirants': '8 par côté'}",https://www.manuall.fr/dw-collectors-series-mode-demploi,86.28,0.0,0
01K097PZKTSVDBEQ5Y8GZ2WRQH,"DW - 5x13"" COLLECTOR'S NATURAL SATIN VINTAGE '90",Caisses Claires,"5x13"" COLLECTOR'S NATURAL SATIN VINTAGE '90","Caisse claire DW Collector’s 5x13 des années 90 en finition Natural Satin, au look sobre et chaleureux. Son fût compact délivre un son précis, claquant et très réactif, idéal pour les grooves funk, pop ou fusion en contexte live.",450,33.0,12.7,33,10,"{'Fût': 'Construction monobloc dite *Super Solid* en érable nord‑américain', 'Profondeur du fût': '5 po', 'Diamètre du fût': '13 po', 'Finition': 'Satin naturel', 'Chanfrein': 'Chanfrein moderne typé caisse claire (profil DW Collector’s Series)', 'Cercles': 'Cercles emboutis triple-flange', 'Tirants': 'Tirants True-Pitch DW avec coquilles ""turret""', 'Déclencheur de timbre': 'Système DW type MAG avec plaque de rappel 3 positions (3P) sur la gamme Collector’s', 'Timbres': 'Timbres acier type True-Tone DW', 'Accastillage': 'Accastillage chromé', 'Année de production approximative': 'Années 1990', 'Origine de fabrication': 'USA'}",https://www.dwdrums.com/drums/collectors-series/,92.7,0.0,0
01K097Q2X1YM25WSY5D271DV03,"DW - 4x14"" COLLECTOR'S BROCKEN GLASS",Caisses Claires,"4x14"" COLLECTOR'S BROCKEN GLASS","Caisson de caisse claire piccolo DW Collector's Series 4x14 Broken Glass au fini scintillant spectaculaire, fabriqué main en érable pur nord-américain pour une attaque tranchante, une projection puissante et une résonance maximale, idéal pour les studios et scènes live.",360,14,14,35.5,3.0,"{'Finition du fût': 'Revêtement FinishPly Broken Glass scintillant', 'Profondeur du fût': '4 po', 'Diamètre du fût': '14 po', 'Matériau du fût': 'Érable nord-américain (série Collector)', 'Type de fût': 'Fût laminé avec renforts internes (spécification Collector)', 'Chanfreins': 'Chanfreins à 60° typiques série Collector pour attaque et projection', 'Cercles': 'Cercles emboutis type True Hoops', 'Tirants': '10 tirants', 'Déclencheur de timbre': 'Système DW MAG (avec butée 3 positions)', 'Timbres': 'Timbre DW True Tone haute sensibilité', 'Coquilles': 'Coquilles DW Turret', 'Coquille évent': 'Event DW True-Pitch', 'Accastillage': 'Accastillage chromé', 'Utilisation recommandée': 'Piccolo caisse claire polyvalente pour studio et live, son claquant avec forte projection'}",https://www.dwdrums.com/owners-resources/manuals/,84.53,0.0,0
01K097Q66S2TGPX6G9XR46CX6G,"DW - 4x14"" COLLECTOR'S COPPER",Caisses Claires,"4x14"" COLLECTOR'S COPPER","La DW 4x14 Collector's Copper offre un son chaud et résonant grâce à sa coquille en cuivre poli de 3 mm, idéale pour des attaques précises et un sustain riche lors de concerts et tournées.",720,35.56,4,35.56,3.9,"{'Fût': 'Fût en cuivre', 'Finition': ""Finition cuivre brut / poli (série métal Collector's)"", 'Epaisseur_du_fut': ""Environ 1 mm (coquille métal standard Collector's)"", 'Chanfreins': 'Chanfreins à 45° typiques DW sur cercle de fût', 'Déclencheur_de_timbres': 'Système DW MAG avec butt plate 5 positions', 'Cerclages': 'Cerclages True-Hoops 3,0 mm', 'Tirants': 'Tirants True-Pitch 50', 'Nombre_de_tirants_par_cote': '10', 'Nombre_de_tirants_total': '20', 'Timbres': 'Timbres True-Tone 20 brins', 'Accastillage': ""Accastillage type Collector's Series (turret lugs)"", 'Peau_de_frappe': 'Peau DW Coated White', 'Peau_de_reponse': 'Peau DW Hazy Snare Bottom', 'Profondeur': '4""', 'Diametre': '14""'}",https://www.dwdrums.com/products/drvp0414-polished-copper-snare-drum-4x14/,87.04,0.0,0
01K097Q9FPJ6QFR2T73QVJP7VG,"GMS - 7x12"" CL NATURAL LACQUER MAPLE",Caisses Claires,"7x12"" CL NATURAL LACQUER MAPLE","Caisson de basse GMS 7x12 en érable laqué naturel, offrant un son chaud et punchy avec une grande clarté tonale, idéal pour une attaque précise et une projection puissante en live ou en studio.",0,17.8,17.8,30.48,4.5,"{'Matériau Fût': 'Érable', 'Construction Fût': '6 plis, 5 mm', 'Profondeur': '7 pouces', 'Diamètre': '12 pouces', 'Type': 'Caisse claire', 'Jantes': 'Triple bride 1.6 mm', 'Tirants': '8'}",https://www.gmsdrums.com/collections/snare-drums,0.0,0.0,5
01K097QCRS150N3QARPG1ECPYA,"GMS - 7x14"" SE RASPBERRY SPARKLE MAPLE",Caisses Claires,"7x14"" SE RASPBERRY SPARKLE MAPLE","Caisse claire GMS Special Edition 7x14 en érable, offrant une projection puissante et une grande sensibilité, habillée d’un éclatant Raspberry Sparkle qui ressort autant visuellement que dans le mix.",650,35.6,17.8,35.56,4.5,"{'Fût': 'Érable nord‑américain, 8 plis, construction Special Edition avec technologie Keller VSS[8]', 'Profondeur du fût': '7″', 'Diamètre du fût': '14″', 'Cercles': 'Triple flange 2,3 mm (type GMS SE, 10 tirants – déduction par analogie avec la série Special Edition)[8]', 'Nombre de tirants': '10 (inférence, configuration standard GMS 7x14 SE)[8]', 'Déclencheur de timbre': 'Déclencheur latéral GMS (type SE, inféré)', 'Timbres': 'Timbre standard 20 brins (inféré, usage courant GMS)', 'Accastillage': 'Chanfreins de précision, coquilles basse masse GMS (caractéristique des séries SE – inféré)[8]', 'Finition': 'Raspberry Sparkle (paillettes framboise)', 'Peaux fournies': 'Peaux simple pli de type ambassadore / medium (inféré, montage usine courant sur SE)'}",https://reverb.com/item/29944-gms-drums-7x14-mapa-burl-snare-drum-maple-shell,94.25,0.0,0
01K097QG2KN9BSQARR9MZB9XKE,"GMS - 6,5x14"" 10TH ANNIVERSARY OAK",Caisses Claires,"6,5x14"" 10TH ANNIVERSARY OAK","La caisse claire GMS 6,5x14 10TH ANNIVERSARY OAK est une édition limitée anniversaire en chêne massif, offrant un son chaleureux, puissant et résonant. Parfaite pour les concerts et tournées, elle excelle par sa sensibilité et sa projection idéale en backline Mulster.",800,36.8,14,14,5.9,"{'Fût': 'Chêne massif', 'Profondeur du fût': '6,5""', 'Diamètre du fût': '14""', 'Cerclages': 'Type embouti ou moulé (10 tirants)', 'Tirants': '10 tirants par côté', 'Déclencheur de timbre': 'Déclencheur simple effet à réglage fin', 'Timbres': 'Timbre acier 20 brins (type standard)', 'Accastillage': 'Finition chromée', 'Peaux': 'Peaux simple pli (type sablée dessus, claire dessous)'}",https://www.gmsdrums.com/,92.7,0.0,0
01K097QKBAH23S0CTX3SF1BQVR,"GMS - 6x14"" NEW CL COPPER",Caisses Claires,"6x14"" NEW CL COPPER","Caisse claire GMS 6x14 New CL Copper : caisse claire compacte de 6 de profondeur, au son percutant et précis idéal pour les backlines live. Finition cuivre premium pour une résonance riche et une projection puissante sur scène, parfaite pour tournées et résidences.[web:0]",695,35.6,35.6,15.24,6.5,"{'Fût': 'Cuivre martelé', 'Profondeur du fût': '0,152 m', 'Diamètre du fût': '0,356 m', 'Finition du fût': 'Cuivre brut poli', 'Cercles': 'Fers cerclés moulés (die-cast hoops) 10 tirants', 'Déclencheur de timbre': 'Déclencheur progressif à réglage fin', 'Timbres': 'Timbre 20 brins acier', 'Chanfreins': 'Chanfreins précis usinés pour projection maximale', 'Accastillage': 'Accastillage chromé haute résistance', 'Accordage': 'Tirants avec rondelles pour accordage précis', 'Usage recommandé': 'Jeu puissant, rock, pop, studio et live à fort volume'}",https://fr.audiofanzine.com/caisse-claire-acoustique/gms/drums-6x14-new-classic-copper-snare/manual/,96.47,0.0,0
01K097QPKN9A6PMMV1FXTJ0ZGY,"GMS  - 6x14"" 25TH ANNIVERSARY REVOLUTION",Caisses Claires,"6x14"" 25TH ANNIVERSARY REVOLUTION","Caisse claire édition 25e anniversaire mêlant fût érable haut de gamme et fine couche de métal intérieur, offrant attaque brillante, chaleur boisée et projection moderne, idéale pour signatures puissantes en studio comme sur scène.",650,14,15.24,14,3.6,"{'Fût': 'Érable avec fine couche interne de métal véritable (hybride érable/métal)', 'Nombre de plis du fût': '6 plis (érable)', 'Épaisseur du fût': '5,1 mm', 'Chanfreins': '45° intérieur avec faible contre‑chanfrein 45° extérieur', 'Cercles': 'Frappe moulés sous pression, résonance triple-flange', 'Tirants': '10 tirants par côté', 'Déclencheur de timbre': 'Système de déclencheur et butt haute précision GMS', 'Timbre': 'Timbre acier 20 brins', 'Finition': 'Extérieur laqué satiné, intérieur métallisé (série Revolution)', 'Accastillage': 'Accastillage chromé'}",http://gmsdrums.com/drums/snares/revolution/,84.58,0.0,0
01K097QSXJWE87GTP4CEJP11T1,"GMS  - 5,5x14"" NEW CL ACRYLIC",Caisses Claires,"5,5x14"" NEW CL ACRYLIC","Caisse claire acrylique 5,5x14 au look transparent percutant, offrant une projection claire et tranchante idéale pour le rock et la pop. Son attaque précise et sa grande sensibilité mettent en valeur chaque nuance, tout en restant puissante sur scène comme en studio.",0,39.9,14,35.56,4.5,"{'Fût': 'Acrylique transparent, profondeur 5,5"" et diamètre 14""', 'Cercles': 'Cercles emboutis 10 tirants', 'Chanfreins': 'Chanfreins de précision 45°', 'Déclencheur': 'Système de déclenchement latéral haute précision', 'Timbre': 'Timbre 20 brins', 'Coquilles': 'Coquilles type tube GMS', 'Accastillage': 'Finition chromée'}",https://fr.audiofanzine.com/caisse-claire-acrylique/gms/5-5x14-new-cl-acrylic/,0.0,0.0,5
01K097QX6V6YFXGBCATJ9YYAS6,"GMS  - 5x14"" SPECIAL EDITION ROSEWOOD",Caisses Claires,"5x14"" SPECIAL EDITION ROSEWOOD","Caisse claire GMS 5x14 Special Edition Rosewood, édition limitée au bois de palissandre indien massif, d'une densité exceptionnelle pour un son chaud, puissant et résonant. Finition naturelle premium et hardware chromé, parfaite pour booster vos performances live avec Mulster.",650,35.56,12.7,35,7,"{'Matériau de la caisse': 'Palisandre indien', 'Épaisseur de la caisse': '7,5 mm', 'Nombre de plis': '15', 'Bordure de timbale': '45°', 'Finition': 'Naturelle', 'Couleur du matériel': 'Chrome', 'Tendeur': 'Roller Action (6302N/6303N)', 'Contre-tendeur': 'Roller Action (6303N)', 'Lugs': 'Original Superstar Lug (6371N)', 'Cercles': 'Die-Cast (10 trous)'}",https://tama.com/eu/products/snare/mastercraft/rw255/,94.24,0.0,0
01K097R0G110E3AHCEFDQ2B8Y2,"GMS  - 5x14"" 15TH ANNIVERSARY COPPER",Caisses Claires,"5x14"" 15TH ANNIVERSARY COPPER","Cette caisse claire anniversaire GMS en cuivre martelé à la main offre un look luxueux et une sonorité métal chaleureuse, puissante mais contrôlée, sans dureté. Son registre est très large : ultra sensible aux nuances fines, elle peut aussi délivrer de gros backbeats avec une projection impressionnante.",900,14,12.7,14,6.8,"{'Fût': 'Cuivre martelé à la main, épaisseur 1/16"" avec cercles de renfort massifs', 'Cerclages': 'Fonds emboutis (type emboutis/pression)', 'Déclencheur de timbre': 'Système Grand Master usiné main', 'Timbres': 'Timbre caisse claire 20 brins', 'Nombre de tirants': '10 tirants par côté', 'Finition fût': 'Cuivre hautement poli', 'Couleur fût': 'Cuivre naturel poli', 'Fabrication': 'États-Unis', 'Accastillage': 'Accastillage haut de gamme, lugs Special Edition', 'Peaux': 'Peaux simple pli type batteur/résonant standard'}",http://www.drumsontheweb.com/DOTWpages/Drumkeypages/manu-newspages/02-manunews/GMS0202.html,87.18,0.0,0
01K097R3R8H4M3DFM9VMD1YQNK,"GMS - 6x13"" CL DOUBLE STRAINER NATURAL",Caisses Claires,"6x13"" CL DOUBLE STRAINER NATURAL","GMS 6x13 CL Double Strainer Natural : caisse claire vintage robuste au son précis et chaleureux, finition naturelle élégante, double strainer pour un réglage tendu et stable idéal en location backline pour tournées et studios.",400,33,15.2,33.0,0.23,"{'Matériau': 'Acier inoxydable ou étain renforcé', 'Type de maille': 'Double maille fine', 'Poignée': 'Bois ou plastique hygiénique', 'Diamètre': '15,9 cm (6 pouces)', 'Structure': 'Fil de gros calibre renforcé', 'Accessoire': 'Crochet pour casserole', 'Nettoyage': 'Lave-vaisselle compatible'}",https://fr.audiofanzine.com/caisse-claire/gms/6x13-cl-double-strainer-natural/,86.73,0.0,0
01K097R71N0XWY6F7TQ4JEXZ16,"GMS  - 5x10"" CL WHITE MARINE PEARL",Caisses Claires,"5x10"" CL WHITE MARINE PEARL","Kit de toms GMS 5x10 en finition CL White Marine Pearl, offrant un son punchy et précis idéal pour les configurations rock et fusion. Saqué avec une esthétique marine nacrée éclatante, ce set excelle en live et studio par sa réponse dynamique et sa robustesse légendaire.",250,12.7,28,10,1.8,"{'Profondeur_fût_supérieur': '5""', 'Diamètre_fût_supérieur': '10""', 'Finition_fût': 'White Marine Pearl (wrap)', 'Type_fût': 'Tom piccolo / Tom de rack', 'Accastillage': 'Chromé', 'Débattement_attendu': 'Accord aigu, attaque précise, sustain court à moyen'}",http://gmsdrums.com/drums/snares/special-edition/,82.47,0.0,0
