id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,llm2llm_score,retries_number
01K099R3AZZGDY6ZMBQAHFK332,LP  - TIMBALES TITO PUENTE BRASS 14&15,Percussions Latines,TIMBALES TITO PUENTE BRASS 14&15,"Les timbales LP Tito Puente Brass 14 & 15 rendent hommage au Roi du Timbal avec leurs shells en laiton massif offrant un son clair, éclatant et puissant. Idéales pour la salsa et le latin jazz, elles captivent par leur volume impressionnant et leur timbre chaleureux authentique.",830,16.5,16.5,38,27,"{'Matériau des fûts': 'Laiton massif', 'Profondeur des fûts': '16,5 cm', 'Accordage': 'Traditionnel', 'Matériel du stand': 'Acier chromé, robuste, réglable en hauteur avec inclinaison à engrenage et manchon anti-vibrations', 'Connectique accessoires': 'Support de cowbell', 'Accessoires inclus': ""Baguettes de timbales, clé d'accordage""}",https://www.lpmusic.com/products/lp257-tito-puente-14-15-timbales,78.96,0.0,0
01K099R7AVH5WPZDFBC1JJ053Z,LP - TIMBALES TITO PUENTE STEEL 14&15,Percussions Latines,TIMBALES TITO PUENTE STEEL 14&15,"Signature LP Tito Puente en acier inoxydable, ces timbales 14 et 15 offrent un son très brillant, une cascara tranchante et une projection idéale pour la salsa et le latin jazz, avec un set robuste parfaitement adapté à la scène et aux tournées.",780,36.8,66.0,16.51,32.7,"{'Matériau des fûts': 'Acier inoxydable', 'Profondeur des fûts': '16,5 cm', 'Design des fûts': 'À nervures pour un son cascara plus vif et tranchant', 'Support': 'Chrome-plaqué, lourd, en acier avec inclinaison à engrenage die-cast', 'Réglage de hauteur': 'Sans glissement, par serrage manuel avec manchon anti-vibrations', 'Support cowbell': 'Ajustable soudé en acier avec assemblage eyebolt', 'Sons produits': 'Brillants et nets'}",https://www.lpmusic.com/products/lp257-tito-puente-14-15-timbales/,78.88,0.0,0
01K099RB9WNH5KG41QXRPPFTRS,LP  - TIMBALES TITO PUENTE BRASS 13&14,Percussions Latines,TIMBALES TITO PUENTE BRASS 13&14,"Les timbales LP Tito Puente Brass 13 & 14 rendent hommage au Roi du timbal avec leurs shells en laiton massif produisant un son chaud, brillant et puissant. Idéales pour mambo et jazz latin, elles offrent une projection exceptionnelle et une réponse vive, parfaites pour booster vos performances live en location Mulster.",830,16.51,16.5,14,9.0,"{'Fût': 'Laiton massif pour un son chaud, puissant et projeté', 'Diamètres des fûts': '13"" et 14""', 'Profondeur des fûts': '6,5""', 'Accastillage': 'Chrome', 'Type de tirants': 'Accordage traditionnel par tirants et cercles tendus', 'Type de sonorité': 'Timbales au son brillant avec chaleur et projection importantes', 'Accessoires inclus': 'Pied de timbales lourd entièrement réglable en hauteur avec inclinaison crantée, support de cloche intégré, paire de baguettes de timbales, clé d’accord', 'Finition': 'Laiton poli', 'Réglages du pied': 'Hauteur réglable, tilter à crémaillère, manchon anti-vibration'}",https://www.lpmusic.com/products/lp257-tito-puente-14-15-timbales/,85.53,0.0,0
01K099RFCZBG55YKFA3Z1JGRZ0,LP - TIMBALITOS,Percussions Latines,TIMBALITOS,"Inspirés des légendaires timbales Tito Puente, les LP Timbalitos offrent un son brillant, précis et très articulé dans un format plus compact, idéal pour compléter un set de timbales ou créer des phrases aiguës tranchantes en salsa, Latin jazz ou musique afro‑cubaine, avec une projection étonnante malgré leur petite taille.",450,23.5,66.0,23.5,9.5,"{'Diamètres': '23,5 cm et 26 cm', 'Matériau coques': 'Laiton', 'Finition': 'Brushed nickel', 'Accessoires inclus': 'Support réglable en hauteur pour timbales, support pour cencerro', 'Série': 'Signature Tito Puente'}",https://www.lpmusic.com/products/lp272-tito-9-1-4-10-1-4-timbalitos/,92.21,0.0,0
01K099RKBTANHK6E87DJ1BKREW,LP - CUBAN CAJON,Percussions Latines,CUBAN CAJON,"Cajón LP d’inspiration cubaine, ce modèle offre un son chaleureux et chantant, avec de beaux graves profonds et des aigus clairs, idéal pour les grooves afro‑cubains comme pour les setups hybrides. Compact et robuste, il se joue facilement assis ou intégré à un ensemble de percussions.",180,29.2,50,33,4,"{'Type': 'Cajón cubain', 'Matériau': 'Baltique birch', 'Fabrication': 'États-Unis', 'Forme': 'Trapézoïdale', 'Snares': 'Non (son traditionnel pur)', 'Tonalités': 'Basses profondes et punchy, aigus clairs et articulés', 'Surface de jeu': 'Bois', 'Conception': 'Ergonomique, légèreté, portabilité'}",https://www.lpmusic.com/docs/Features/LPCubanCajon.pdf,93.75,0.0,0
01K099RQC8XFWHWFPCCR83H7AZ,LP - CAJON SOUL CORTES,Percussions Latines,CAJON SOUL CORTES,"Cajon flamenco haut de gamme conçu avec Mario Cortés, le LP Soul Cajon offre un son puissant et précis, avec de graves profonds, des aigus claquants et un large spectre de nuances idéal pour flamenco et musiques du monde.",380,48.3,48.3,29.85,6.3,"{'Finition': 'Fabriqué à la main, bois sélectionnés avec panneau de frappe en bouleau finlandais', 'Type de cajon': 'Style flamenco avec brins internes', 'Construction': 'Assemblage à queues d’aronde, système de construction breveté', 'Panneau arrière': 'Forme hexagonale pour un grave plus focalisé et percutant[1][2][4][6]', 'Système de timbre': '4 brins internes type snare, réglables par vis/clé Allen depuis le dessous[2][4][6]', 'Réglage': 'Tension des brins ajustable pour plus ou moins de brillance et de définition[2][3][6]', 'Sonorité': 'Graves profonds et puissants, aigus claquants avec large spectre sonore[1][2][3]', 'Origine': 'Fabrication artisanale en Espagne[1][6][9]', 'Autres caractéristiques': 'Coins supérieurs et inférieurs spécialement coupés pour optimiser la projection et la réponse du panneau arrière[2]', 'Catégorie d’usage': 'Jeu flamenco et musiques du monde, conçu pour un bon équilibre entre attaque et résonance[1][2]'}",https://latinpercussion.com/en/products/percussion/cajons/1430-soul-cajon,94.01,0.0,1
01K099RVC0BHEATX1Y8X6A9ARH,LP  - CAJON KEVIN RICARD,Percussions Latines,CAJON KEVIN RICARD,"Cajón signature conçu avec Kevin Ricard pour couvrir un large spectre de styles, du pop aux musiques latines. Sa caisse en bouleau et sa face avant haut de gamme offrent un grave puissant, des attaques précises et une réponse sensible, tandis que le système de cordes réglables permet d’affiner facilement le claquant et la dynamique.",400,47.0,47.0,47,47,"{'Matériau du corps': 'Bouleau baltique', 'Matériau de la face de frappe': 'Bois Red Gum (cœur)', 'Type de timbre': '4 cordes de guitare D’Addario accordables indépendamment', 'Système de tension': 'Mécanisme de réglage par le dessus avec clé hexagonale', 'Type de caisse': 'Panneau arrière hexagonal pour focalisation des basses', 'Réglage du port arrière': 'Évent arrière ajustable pour le réglage des basses et de la résonance', 'Coins': 'Coins supérieurs chanfreinés/anglés pour plus de confort de jeu', 'Type de cajón': 'Cajón à cordes, usage polyvalent multi‑genres'}",https://www.lpmusic.com/products/lp14241-kevin-ricard-signature-cajon/,81.6,0.0,0
01K099RZBQD58Q6ZC0Y1TY6622,LP - COWBELL'S,Percussions Latines,COWBELL'S,"Les cloches LP offrent un son clair et percutant, idéal pour les batteurs en rock, salsa ou jazz. Fabriquées avec soin par Latin Percussion, elles se fixent facilement sur tout support et résistent aux tournées intensives, apportant accents rythmiques dynamiques et durables.",50,20.3,14.5,5.08,0.72,"{'Matériau': 'Aluminium coulé', 'Son': 'Riche, tranchant, moyen en hauteur, modérément sec[4][6]', 'Fixation': 'Œil-boulon auto-ajustable breveté LP pour tiges de 3/8” à 1/2”', 'Fabrication': 'États-Unis[4][6]', 'Utilisation': 'Conçu pour batterie acoustique[4][6]'}",https://www.lpmusic.com/percussion/cowbells/,74.69,0.0,0
01K099S3D52DYV8EFTXNCWRAJT,LP  - CHIMES 25,Percussions Latines,CHIMES 25,"Les LP Chimes 25 offrent un son brillant et une grande diversité tonale grâce à leur alliage d'aluminium trempé spécial, idéal pour tout contexte musical, en studio ou en live. Parfaits pour une sustain contrôlée avec une grande précision.",150,45.7,30.5,40.64,3,"{'Réponse en fréquence': 'non spécifiée (jeu complet de barres accordées, registre aigu et médium-brillant)', 'Nombre de barres': '25', 'Configuration': 'rangée simple', 'Matériau des barres': 'alliage d’aluminium trempé', 'Diamètre des barres': '9,5 mm', 'Finition du support': 'bois dur sélectionné, finition satinée', 'Type de suspension': 'corde tressée haute ténacité', 'Caractéristiques particulières': 'sustain plus court, système auto-amortissant, support anti-rotation', 'Accessoires inclus': 'maillet / batte de chimes'}",https://www.lpmusic.com/products/lp449-25-studio-bar-chimes/,88.98,0.0,0
01K099S7DEJA1NQ8W2R0ZVK1JN,LP  - TAMBOURIN,Percussions Latines,TAMBOURIN,"Tambourin LP professionnel en bois d'akigouli asiatique 10, doté de 8 paires de cymbales nickel-argent américaines pour un son vintage brillant et résonant qui perce tous les mixes live.",45,6,10,10,2,"{'Fût': 'Bois (coquille légère)', 'Diamètre': '10\xa0po', 'Type de prises': 'Prise main avec bords arrondis pour confort', 'Jeux de cymbalettes': '8 paires', 'Matériau des cymbalettes': 'Alliage nickel-argent', 'Disposition': 'Simple rangée de cymbalettes'}",https://www.lpmusic.com/percussion/tambourines/,71.89,0.0,0
01K099SBDQ96VHAN123DJ0JYTV,LP  - SHAKER'S,Percussions Latines,SHAKER'S,"Shaker LP compact et polyvalent signé LP, il produit un son clair et précis qui se projette facilement dans un mix, idéal pour colorer grooves acoustiques, sets live et enregistrement studio.",15,14.6,0.0,5.5,0.18,"{'Matériau': 'Bois et métal', 'Type de son': 'Moyen-aigu polyvalent', 'Utilisation': 'Percussions latines, shaker à main', 'Son': 'Sec et cristallin avec particules internes', 'Diamètre approximatif': '5-6 cm (forme conique standard)', 'Fabrication': 'États-Unis ou Asie (selon série)'}",https://www.lpmusic.com/accessories/shakers-maracas,68.28,0.0,0
01K099SFEGTBNAB9CS36562PRN,LP - CHIMES 72,Percussions Latines,CHIMES 72,"Chimes LP à 72 barrettes disposées en double rangée, offrant un son clair et brillant avec une belle richesse de nuances. Idéal en studio ou sur scène quand on cherche un joli voile sonore mais avec une tenue plus courte et un contrôle accru.",250,53.3,0.0,8,1.86,"{'Nombre de barres': '72', 'Rangs': 'Double rangée', 'Diamètre des barres': '9,5 mm', 'Matériau des barres': ""Alliage d'aluminium trempé"", 'Corde de montage': 'Corde Kevlar', 'Accessoire inclus': 'Batteur pour bar chimes', 'Support': 'Bois dur sélectionné avec finition satinée', 'Support anti-rotation': 'Oui'}",https://www.lpmusic.com/products/lp513-72-bar-double-row-chimes/,71.1,0.0,0
01K099SKF037Q60WPJCVEFVKTX,LP - MARACAS,Percussions Latines,MARACAS,"Maracas LP au son clair et puissant, livrées par paire avec une maraca aiguë et une maraca grave pour retrouver le jeu traditionnel. Leur projection permet de percer facilement dans un mix live, dans les musiques latines comme dans les styles plus modernes.",20,20.3,28.1,22.0,0.32,"{'Matériau coquille': 'Plastique', 'Matériau manche': 'Bois', 'Configuration': 'Paire (aigu et grave)', 'Son': 'Bruyant et perçant'}",https://www.lpmusic.com/products/lp281-professional-maracas/,88.03,0.0,0
01K099SQE8VVBGWTV0Z1NA5P6V,LP - UDU'S,Percussions Latines,UDU'S,"L'Udu LP est un pot en argile nigérian traditionnel aux tons graves uniques, du binaire subtil au brillant humide de cloche et sons de cowbell. Joué à la main sur ses surfaces texturées pour des rythmes riches et variés, parfait pour congas et percussions ethniques.",190,30.5,30.5,20.3,9,"{'Matériau': 'Argile', 'Ports de microphone': 'Présents dans chaque chambre', 'Position de jeu': 'Sur les genoux ou avec pied en paille fourni', 'Son principal': 'Plus bas de tous les Udu, sons graves subtils à tons tabla-like', 'Chambre cloche': 'Sons brillants et humides', 'Coque': 'Sons type cowbell', 'Surface principale': 'Idéale pour joueurs de conga et bongo'}",https://www.lpmusic.com/sites/default/files/lp_udu_drums_manual.pdf,99.8,0.0,1
01K099SVF1G1HP9STTZ7V398B0,LP - TAMBOURIN MOUNT,Percussions Latines,TAMBOURIN MOUNT,"Le LP Tambourin Mount est un support innovant et robuste conçu par Latin Percussion pour fixer solidement le tambourin sur la cymbale hi-hat ou ride, libérant les mains du batteur pour une performance fluide et dynamique. Idéal pour les concerts et tournées, il offre une stabilité exceptionnelle et une intégration parfaite à tout kit de batterie Mulster.",45,22,12.7,5,0.45,"{'Fixation': 'Pour montage sur pied ou tige de 3/8"" à 1/2"" (environ 9,5 à 12,7 mm) de diamètre, compatible avec la plupart des pieds de cymbale et supports de percussion', 'Compatibilité': 'Conçu pour accueillir un tambourin de type ""mountable"" avec embase adaptée (modèle à fixation, non tenu à la main)', 'Système_de_serrage': 'Mors de serrage métallique robuste avec vis de fixation à molette pour un maintien sécurisé sur le pied', 'Orientation': 'Permet le positionnement du tambourin en angle ou à plat selon le réglage du support', 'Matériau': 'Construction principalement en métal pour une haute résistance à l’usage en tournée', 'Utilisation': 'Usage intensif en configuration de batterie ou de set de percussions, pour jeu au stick ou aux baguettes'}",https://www.manualslib.com/manual/1313636/Latin-Percussion-Tambourine-Mount.html,76.23,0.0,0
01K099SZF4E3ZJYPDNHDR5RSRR,LP  - GUIRO'S,Percussions Latines,GUIRO'S,"Le LP Guiro est un güiro Super de haute qualité en plastique robuste, reproduisant fidèlement le son gratté iconique des versions traditionnelles en calebasse. Instrument essentiel de la musique latine (son, salsa, cumbia), il offre une sonorité ratchet puissante et polyvalente pour driver les rythmes en concert.",40,30.5,28,30.5,0.45,"{'Matériau': 'Plastique haute résistance', 'Scraper': 'Plastique inclus', 'Troux': 'Doublés de caoutchouc', 'Design': 'Moulé de précision', 'Son': 'Raspage ratchet-like', 'Utilisation': 'Musique latine (son, trova, cumbia)'}",https://www.lpmusic.com/percussion/guiros/,90.46,0.0,0
01K099T3F50Y5SXWFBDBYXKVX1,LP  - TRIANGLE'S,Percussions Latines,TRIANGLE'S,"Triangle LP propose un triangle orchestral simple et fiable, conçu pour offrir une attaque claire et brillante, idéale pour souligner les accents dans un set de percussions. Sa réponse précise et sa projection nette en font un accessoire efficace aussi bien en live qu’en studio.",45,33,8.0,4,0.45,"{'Matière': 'Acier', 'Épaisseur': '7 mm', 'Accessoires fournis': 'Baguette et support inclus', 'Type de sonorité': 'Brillante et percutante', 'Usage recommandé': 'Percussions orchestrales, situations à haut volume', 'Finition': 'Polie'}",https://www.lpmusic.com/en/products/lp-triangles,75.73,0.0,0
01K099T7ERCN2JW6YYE5V4BRB0,LP - SHEKERE,Percussions Latines,SHEKERE,"Le LP Shekere est un shaker percussif ouest-africain iconique, composé d'une calebasse séchée enveloppée d'un filet de perles. Il produit des sons riches et variés par secouement, torsion ou frappe rythmique, idéal pour rythmes afro-cubains, samba ou jazz en live.",60,50,50,50,0.5,"{'Matériau du corps': 'Calebasse séchée creuse', 'Revêtement': 'Réseau tressé avec perles ou coquillages entourant la calebasse', 'Origine sonore': 'Idiophone, son produit par choc, secouement et friction entre la calebasse et les perles', 'Techniques de jeu': 'Secoué, frappé dans la paume de la main, ou torsion du poignet pour faire glisser le filet de perles sur la surface', 'Matériau des éléments percussifs': 'Perles, graines, coquillages ou billes plastiques enfilés sur le filet', 'Réglage': 'Tension du filet ajustable pour un son plus sec et réactif ou plus lâche et ample', 'Usage musical': 'Percussions d’accompagnement en musiques d’Afrique de l’Ouest, afro‑caribéennes et latines'}",https://www.lpmusic.com/docs/percussion/LP486_Shekere.pdf,73.21,0.0,0
01K099TBEQTJBSW1EERRZGHW34,LP - BELLTREE,Percussions Latines,BELLTREE,"Le LP Bell Tree est un arbre de cloches chromées montées sur une tige, pensé pour créer des effets de balayage brillants et scintillants. Idéal pour ponctuer intros, transitions et climax, il apporte une couleur sonore très expressive aussi bien en orchestre que sur scène ou en studio.",85,152,30.5,40.64,1.2,"{'Type': 'Arbre à cloches (Mark Tree)', 'Matériau': 'Bois exotique avec finition brillante', 'Nombre de barres': 28, 'Hauteur des barres': 'Décroissante de grave à aigu', 'Montage': 'Barres fixées sur une tige métallique verticale', 'Utilisation': 'Effet de glissando descendant ou ascendant en percussion', 'Fabrication': 'Asie'}",https://www.lpmusic.com/docs/product-documents/LP450_BellTree_Instructions.pdf,74.54,0.0,0
01K099TFE7KA0H3W7PEP9GJFBW,LP - HAND BELLTREE,Percussions Latines,HAND BELLTREE,"Le LP Hand Belltree de Latin Percussion est un arbre à cloches portable essentiel pour tout percussionniste, avec sa cascade de cloches en laiton montées sur manche en bois solide et baguette incluse. Il produit un glissando scintillant et des effets rythmiques lumineux, polyvalents pour concerts et tournées.",160,17.8,17.8,7,0.7,"{'Nombre de cloches': '14', 'Matériau des cloches': 'laiton', 'Poignée': 'bois', 'Accessoire inclus': 'maillet', 'Hauteur': '18 cm'}",https://www.youtube.com/watch?v=ViFb_rX68Qg,77.4,0.0,0
01K099TKG1HR9ERNEC9BQ2G1S6,LP - JAM BLOCK'S,Percussions Latines,JAM BLOCK'S,"Les Jam Block's LP sont des blocs de percussion compacts et robustes, offrant un son percutant et cristallin idéal pour booster le groove en live ou en studio. Parfaits pour les batteurs cherchant polyvalence et résistance sur scène.",40,4,12.7,23.5,0.7,"{'Matériau': 'Jenigor', 'Type': 'Bloc de percussion montable ou à main', 'Hauteur sonore': 'Moyenne', 'Montage': 'Support inclus pour tige de 9,5 mm (3/8"")', 'Utilisation': 'Accents rythmiques haute définition', 'Variantes': 'Piccolo, High, Medium, Low, Handheld, Stealth, Blast Block'}",https://www.lpmusic.com/en/products/percussion-accessories/jam-blocks/lp174-jam-block,77.43,0.0,0
