id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,llm2llm_score,retries_number
01K0971SC9DNDDP2XMV3ZHG5JW,DUNLOP  - CRY BABY WHA,Pédales Guitare,CRY BABY WHA,"Le Dunlop Cry Baby Wah est l'icône des pédales wah depuis 1966, utilisée par Hendrix et Clapton pour des effets funky et expressifs en rock, blues et funk. Son balayage fluide et sa construction robuste en font un indispensable fiable pour les scènes et studios.",100,49.5,10.2,10.16,1.4,"{'Alimentation': '9V batterie ou adaptateur', 'Potentiomètre': '100kΩ Audio Taper', 'Inducteur': 'Fasel', 'Boîtier': 'Die-cast en métal', 'Fabrication': 'USA', 'Connectique': 'Entrée 6,35 mm (1/4""), Sortie 6,35 mm (1/4"")', 'True Bypass': 'Non'}",https://www.jimdunlop.com/products/electronics/cry-baby/gcb95-cry-baby-classic-wah/,77.3,0.0,0
01K0971WESPGAAMTAQR6JD00QX,FRACTAL AUDIO - FRACTAL FC-12,Pédales Guitare,FRACTAL FC-12,"Le FC-12 de Fractal Audio est le contrôleur ultime pour Axe-Fx III, FM9 et FM3, avec 12 interrupteurs silencieux SSS ultra-durables, anneaux LED multicolores et mini-écrans intelligents pour un contrôle intuitif de presets, scènes et effets. Plug-and-play via EZ Mode ou personnalisable à l'extrême, il offre une fiabilité touring-proof pour scène et studio.",850,51.2,88,23.3,4,"{'Nombre de switches': '12', 'Type de switches': 'SSS™ (silencieux, sans contact mécanique)', 'Affichage principal': 'Transflectif 2×20 caractères', 'Affichages mini-LCD': '128×32 pixels par switch (12 unités)', 'LED': 'Anneaux LED multicolores variables', 'Connexion principale': 'FASLINK™ II (XLR)', 'Connexions externes': '4 pédales externes + 4 switches externes', 'Chaînage': 'Support daisy-chain pour unités FC supplémentaires', 'MIDI': 'Sortie MIDI via Axe-Fx III/FM9/FM3', 'Châssis': 'Acier poudré 16-gauge'}",https://www.fractalaudio.com/downloads/manuals/FC-X/FC6+12-Owners-Manual.pdf,0.0,0.0,5
01K0971ZKFN6TG4B99041BDR7N,IBANEZ - TS-808 TUBE SCREAMER,Pédales Guitare,TS-808 TUBE SCREAMER,"L'Ibanez TS808 Tube Screamer est la pédale overdrive légendaire, fidèle réédition de l'originale avec puce JRC4558D pour un son chaud, doux et mid-boosté. Idéale pour ajouter chaleur, sustain et clarté aux guitares en live ou studio, elle excelle en blues et rock avec ses contrôles simples Overdrive, Tone et Level.",230,12.4,5.5,1,0.58,"{'Contrôles': 'Overdrive, Tone, Level', 'Alimentation': '9V DC (batterie 9V ou adaptateur centre négatif)', 'Consommation Courant': '8mA@9V', 'Impédance Entrée': '500kΩ', 'Impédance Sortie': '10kΩ', 'Niveau Sortie Maximum': '0 dBm', 'Gain Maximum': '+30 dB', 'Chip IC': 'JRC4558D', 'Bypass': 'Buffered bypass', 'Connectique': 'Entrée 1/4"" (droite), Sortie 1/4"" (gauche)', 'Analogue/Numérique': 'Analogue'}",https://www.ibanez.com/usa/products/detail/ts808_99.html,64.99,0.0,0
01K09722MYGMDMT00DMPRA334J,IBANEZ - TS-808 HW TUBE SCREAMER,Pédales Guitare,TS-808 HW TUBE SCREAMER,"L'Ibanez TS808 HW Tube Screamer est la réédition fidèle de la pédale overdrive légendaire, offrant un son chaud et mid-boosté pour booster un canal clean ou saturer un ampli. Polyvalente, elle excelle en blues et rock, avec sustain accru et graves resserrés, grâce à sa puce JRC4558D authentique.",200,12.4,5.5,6.7,0.58,"{'Contrôles': 'Overdrive, Tone, Level', 'Alimentation': '9V DC (batterie 9V ou adaptateur externe centre négatif)', 'Consommation Courant': '8mA à 9V, 7.5mA, 43mA à 9V / 114mA à 18V (version DX)', 'Impédance Entrée': '500kΩ', 'Impédance Sortie': '10kΩ', 'Connectique': 'Entrée 1/4"" (droite), Sortie 1/4"" (gauche)', 'Puce IC': 'JRC4558D', 'Bypass': 'Buffered bypass, True bypass (version DX)', 'Niveau Gain Maximum': '+30dB', 'Analogique/Numérique': 'Analogique'}",https://www.ibanez.com/usa/products/detail/ts808_01.html,67.2,0.0,0
01K09725PZHVQRMW6ZAM9RP5Z0,ELECTRO HARMONIX - HOLY GRAIL REVERB,Pédales Guitare,HOLY GRAIL REVERB,"Le Holy Grail Reverb d'Electro-Harmonix est une pédale compacte offrant un reverb spring fidèle aux amplis classiques, un hall luxuriant et immersif, et un Flerb unique mêlant flanger et espace éthéré pour des sons célestes et inspirants, idéale pour guitare et live.",149,1,5.3,9,0.45,"{'Alimentation': '9.6VDC-200mA', 'Consommation': '105mA', 'Bypass': 'True Bypass', 'Circuits audio': 'Mono', 'Connectique entrée': '1 x 1/4"" (jack instrument)', 'Connectique sortie': '1 x 1/4"" (jack ampli)', 'Impédance entrée': '1MΩ', 'Impédance sortie': '500Ω'}",https://www.ehx.com/wp-content/uploads/2021/07/holy-grail-nano-manual.pdf,65.3,0.0,0
01K09728TADSDBAC3N2P4K36R4,ELECTRO HARMONIX  - BIG MUFF PI GREEN RUSSIAN SOVTEK,Pédales Guitare,BIG MUFF PI GREEN RUSSIAN SOVTEK,"La Big Muff Pi Green Russian Sovtek d'Electro-Harmonix délivre un fuzz épais et crémeux aux nuances riches, avec un sustain généreux et une polyvalence idéale pour guitares et basses. Reissue fidèle du légendaire modèle des années 90 au châssis vert kaki robuste, elle excelle en rock lourd, grunge et stoner par sa distorsion lush et puissante.",400,11.4,5.1,11.43,5,"{'Alimentation': '9V batterie ou adaptateur 9.6VDC-200mA', 'Consommation': '3mA', 'Bypass': 'True Bypass', 'Connectique entrée': '1 x 1/4""', 'Connectique sortie': '1 x 1/4""', 'Polarité': 'Center Negative', 'Circuit': 'Analog', 'Contrôles': 'Volume, Sustain, Tone'}",https://www.ehx.com/wp-content/uploads/2020/11/green-russian-big-muff.pdf,72.83,0.0,0
01K0972BW1SG5SZXBKX6M4B6DJ,LINE 6 - DL4 DELAY MODELER,Pédales Guitare,DL4 DELAY MODELER,"Le LINE 6 DL4 Delay Modeler est une pédale polyvalente offrant 16 modélisations de delays vintage iconiques comme l'Echoplex ou le Space Echo, avec des effets innovants tels que reverse delay et ping-pong stéréo. Son looper intégré de 14 secondes, ses 3 presets instantanés, tap tempo et compatibilité expression en font l'outil idéal pour des performances live créatives et immersives.",300,25.4,6.35,15.24,1,"{'Effets de délai': '16', ""Presets d'usine"": '18', 'Canaux programmables utilisateur': '3', 'Mémoire boucle': '14 secondes', 'Entrées': 'Stéréo', 'Sorties': 'Stéréo', 'Alimentation': '4 piles C (30 heures) ou adaptateur PX-2G', ""Pédale d'expression"": 'EX-1 (optionnelle)', 'Tap Tempo': 'Oui', 'Bypass': 'True bypass'}",https://line6.com/data/l/c0a8090beeaa404f9983ba3f6/application/pdf/MM4%20User%20Manual-English.pdf,74.34,0.0,0
01K0972EY0PR9P8VTTZ3Q9NAWH,LINE 6 - HX STOMP,Pédales Guitare,HX STOMP,"Le Line 6 HX Stomp est un processeur multi-effets ultra-compact propulsé par la puce DSP Helix, offrant plus de 300 modélisations d'amplis, baffles et effets pour un son studio 24-bit/96kHz d'une clarté exceptionnelle. Parfait pour la scène ou l'enregistrement, il gère jusqu'à 6 blocs simultanés avec routage split/parallel, looper intégré et interface audio USB, idéal pour les tournées Mulster.",699,12.6,6.6,17.8,4,"{'Processeur DSP': '450MHz SHARC', 'Résolution audio': '24-bit / 96kHz', 'Blocs simultanés': ""jusqu'à 8"", 'Entrées 1/4""': 'Stéréo L/R, Return L/R', 'Sorties 1/4""': 'Stéréo L/R (TRS équilibrées)', 'Boucle FX': 'L/R Return / Aux In', 'Sortie casque': '1/4""', 'Sortie MIDI': 'In / Out', ""Entrée pédale d'expression"": 'TRS 1/4""', 'Connexion USB': 'Type B (interface audio multicanal)', 'Alimentation': '9V DC centre négatif', 'Consommation': '3000 mA', 'Bypass': 'Buffered bypass'}",https://line6.com/data/6/0a00051afdda673cccdb61c9c/application/pdf/HX%20Stomp%203.80%20Owner's%20Manual%20-%20English%20.pdf,0.0,0.0,5
01K0972J0G8A9N47AA68ZBQSGA,LINE 6 - PODXT PRO,Pédales Guitare,PODXT PRO,"Le Line 6 POD XT Pro est un processeur multi-effets rackmount légendaire, offrant plus de 40 modèles d'amplis iconiques, 24 simulations de baffles et 60 effets stompbox/studio pour des sons guitare authentiques et polyvalents. Idéal pour studios et scènes, son interface intuitive, sa connectique pro (USB, XLR, AES/EBU) et son contrôleur foot facilitent enregistrement direct, re-amping et live manipulation fluide.",300,48.3,8.9,48.3,4.99,"{'Convertisseurs': '24-bit A/D et D/A', ""Fréquences d'échantillonnage"": '44.1kHz, 48kHz, 88.2kHz, 96kHz', 'Résolution numérique': '16-bit, 20-bit, 24-bit', 'Entrées numériques': 'S/PDIF, AES/EBU', 'Sorties numériques': 'S/PDIF, AES/EBU', 'Entrées analogiques': 'Entrée guitare, entrée ligne TRS', 'Sorties analogiques': 'XLR stéréo (+4dBu/-10dBV), 1/4 pouce stéréo (-10dBV)', ""Boucle d'effets"": 'Stéréo programmable (série ou parallèle)', 'Connexion ordinateur': 'USB, MIDI In/Out/Thru', 'Autres sorties': 'Casque, sortie guitare non traitée, RJ-45 pour contrôleur de pied'}",https://line6.com/data/6/0a060b316ac34f0593d9cc37b/application/pdf/PODxt%20Manual%20-%20Version%203%20-%20English%20(%20Rev%20H%20,83.04,0.0,0
01K0972N2GD9DG90VSCW03ZMQA,LINE6  - FBV FLOORBOARD,Pédales Guitare,FBV FLOORBOARD,"Le Line 6 FBV Floorboard est un contrôleur robuste offrant un accès instantané aux effets et canaux de vos amplis Line 6, avec pédales wah/volume expressives, tuner chromatique intégré et câble unique simplifiant le setup scène.",150,64.8,7.62,64.77,3.18,"{'Type': 'Contrôleur au sol', 'Modes': 'Sélection de canal, Effets On/Off', 'Interrupteurs effets': '6 interrupteurs robustes en acier', 'Voyants': 'LED rouges (On/Off effets)', 'Pédales': '2 pédales continues (Wah et Volume), switch toe-down sur Wah', 'Tuner': 'Tuner chromatique numérique intégré', 'Tempo': 'Interrupteur Tap Tempo (accès tuner en maintien)', 'Câble': 'Câble de contrôle 20 pieds (6m) RJ-45 verrouillable', 'Alimentation': ""Via câble depuis l'ampli (pas d'adaptateur externe)"", 'Compatibilité': 'AX2, Flextone I/II, POD I/II/Pro, Bass POD/Pro, Spider I'}",https://line6.com/support/page/kb/effects-controllers/fbv-mkii-3-controllers/the-complete-line-6-pedal-compatibility-faq-r58/,74.55,0.0,0
01K0972R7W6Y303T1EW190887B,MATCHLESS  - HOTBOX,Pédales Guitare,HOTBOX,"Le Matchless Hotbox est un préampli à lampes deux canaux, iconique pour son overdrive chaud et polyvalent, inspiré des sons Vox AC30/DC30. Boîtier acier inox poli robuste, commandes simples pour un clean cristallin, un crunch blues-rock fluide ou un growl intense, idéal en pédale ou direct enregistrement.",550,13.0,2,2,2,"{'Tubes': '2 x 12AX7', 'True Bypass': 'Oui', 'Connectique': 'Entrée 6,35 mm, Sortie 6,35 mm', 'Alimentation': 'Câble AC détachable', 'Impédance Entree': '1 MΩ', 'Impédance Sortie': '10 kΩ', 'Niveau Sortie': '1,5 V RMS (niveau ligne)', 'Canaux': '2 (Clean et Gain)', 'Contrôles Clean': 'Volume', 'Contrôles Gain': 'Volume, Gain, Basses, Aigus'}",https://generalguitargadgets.com/effects-projects/distortion/hotbox/,66.23,0.0,0
01K0972VAY9KRS496JGRK6V2X5,MXR - FLANGER VINTAGE,Pédales Guitare,FLANGER VINTAGE,"Le MXR Flanger Vintage, premier pédale flanger historique des années 70, produit des sons sauvages allant de jets dynamiques à effets spatiaux, chorus, delay et vibrato. Polyvalent pour guitare, basse, claviers ou voix, il excelle par sa simplicité expressive et son caractère légendaire.",150,12.7,12.7,12.7,0.45,"{""Impédance d'entrée"": '470 kΩ', 'Impédance de sortie': '1 kΩ', ""Niveau d'entrée max"": '5 dBV', 'Niveau de sortie max': '5 dBV', 'Bruit de fond': '-98 dBV', 'Réduction de bruit': '2:1', 'Délai max': '12,8 ms', 'Plage de taux': '0,1 Hz à 10 Hz', 'Consommation': '39 mA', 'Alimentation': '18 V DC ou 2 batteries 9 V', 'Connectique': 'Entrée jack, sortie jack', 'Contrôles': 'Manual, Width, Speed, Regen'}",https://www.jimdunlop.com/content/manuals/M117R.pdf,71.44,0.0,0
01K0972YFQRB5PE79Y4NMVC32J,MXR - PHASE 90,Pédales Guitare,PHASE 90,"Le MXR Phase 90 est la pédale phaser légendaire de 1974, offrant un son chaud et tourbillonnant iconique, du shimmer subtil aux swooshes intenses, réglable d'un seul potard. Indémodable sur scène, elle enrichit guitares, basses et claviers d'une modulation analogique fluide et fiable, incontournable en backline Mulster.",150,1,11.1,6.0,0.45,"{'Alimentation': '9VDC (batterie 9V ou adaptateur centre négatif)', 'Consommation': '5mA', 'Connectique': 'Entrée 1/4"" jack, Sortie 1/4"" jack, Jack DC 9V centre négatif', 'Contrôles': 'Vitesse (Speed)', 'Bypass': 'True Bypass (versions modernes)', 'Interrupteur': 'Script (EVH Phase 90 pour toggle Script/Block)', 'LED': ""Indicateur d'état (versions modernes)"", ""Impédance d'entrée"": '~480kΩ'}",https://www.jimdunlop.com/mxr-phase-90/,65.68,0.0,0
01K09731HVZY761KKQTP59MKDC,PROCO - RAT DISTORTION,Pédales Guitare,RAT DISTORTION,"Le Pro Co RAT Distortion est la pédale de distorsion légendaire, indestructible en acier, offrant un son analogique pur de mild overdrive à fuzz agressif. Son filtre iconique sculpte des tons perçant ou chaleureux, parfait pour rock, blues ou punk en live ou studio.",100,4,6.4,3.5,0.45,"{'Chemin de signal': '100% analogique', 'Consommation électrique': '0.6mA (repos) - 1.6mA (actif)', 'Alimentation': '9V (batterie ou externe)', ""Impédance d'entrée"": '1 MΩ', 'Impédance de sortie': '1 kΩ', 'Gain maximum': '60 dB', 'Filtre': 'Passe-bas 6 dB/octave', 'Connectique': 'Entrée/sortie jack 6.35mm, DC jack', 'Boîtier': 'Acier indestructible', 'Circuit': 'Op-amp LM308 avec diodes de clipping (1N4148)', 'Interrupteur': 'Footswitch industriel lourd', 'Indicateur': 'LED On/Off', 'Carte électronique': 'Glass-epoxy spécification militaire'}",https://c3.zzounds.com/media/RAT2_Sheet-ce9684eff457b7bf6520f17e649c740b.pdf,64.34,0.0,0
01K09734NDD815ZGGXBRYMN134,TECH 21 - MIDI MOUSE,Pédales Guitare,MIDI MOUSE,"Le MIDI Mouse de Tech 21 est un contrôleur MIDI ultra-compact et intuitif en format pédale, qui simplifie l'accès à 128 patches sur 16 canaux sans changer de banques. Robuste en aluminium coulé, il offre un défilement fluide via deux interrupteurs, un mode recherche pour une navigation rapide et une autonomie batterie pour une installation plug-and-play sur scène ou en studio.",150,12.1,12.1,12.07,0.31,"{'Alimentation': '9V alcaline (batterie), adaptateur DC 9V (optionnel, Tech 21 DC4-A), ou alimentation fantôme via câble MIDI (8-15V DC)', 'Connectique': 'MIDI IN, MIDI OUT', 'Nombre de canaux MIDI': '16', 'Programmes par canal': '128', 'Interrupteurs': '3 (Up, Down, Active/Search)', 'Affichage': 'LED 3 chiffres', 'Autonomie batterie': 'environ 2000 activations', 'Boîtier': 'aluminium coulé'}",https://www.tech21nyc.com/t21manuals/MidiMouse-OM.pdf,71.0,0.0,0
01K09737S4A1BGXYMHN1T1ANJP,TECH 21 - SANSAMP BASS DRIVER DI V2,Pédales Guitare,SANSAMP BASS DRIVER DI V2,"Le Tech 21 SansAmp Bass Driver DI V2 est un préampli/DI pédale emblématique, offrant une émulation analogique authentique de tube pour des sons vintage puissants, slap modernes brillants ou distorsions intenses. Polyvalent, il excelle en direct, en enregistrement ou pour booster un ampli, avec un blend précis et une EQ active taillée pour la basse.",329,14.6,5.7,12.7,1,"{'Contrôles': 'Level, Blend, Treble, Presence, Drive, Mid, Bass', 'Bandeau EQ': '3 bandes actives avec ±12 dB de coupe ou boost', 'Fréquences Bass Shift': '40 Hz / 80 Hz', 'Fréquences Mid Shift': '500 Hz / 1000 Hz', 'Entrées': 'Jack 6,3 mm (4,7 MΩ niveau instrument)', 'Sorties': 'Jack 6,3 mm (+10 dB), XLR (-20 dB), sortie parallèle jack 6,3 mm', 'Alimentation': 'Batterie 9 V alcaline, phantom power, adaptateur secteur 9 V', 'Switches': 'Phantom, Ground Lift, Connect XLR', 'Émulation': 'Tube amplifier emulation avec speaker simulation'}",https://www.tech21nyc.com/wp-content/uploads/2020/09/BSDR_v2_OM3.pdf,71.05,0.0,0
01K0973AWZXT666JR4RQR1M6Q9,TECH 21 - SANSAMP GT 2,Pédales Guitare,SANSAMP GT 2,"Le Tech 21 SansAmp GT2 est une pédale polyvalente qui émule une vaste gamme d'amplis à lampes, offrant des sons Tweed, British et California avec modes Clean, Hi Gain et Hot Wired, plus positions micro ajustables. Idéale pour créer des tons sur mesure en live ou en studio, elle excelle par sa simplicité et sa qualité analogique exceptionnelle.",279,12.1,9.5,4.75,0.34,"{'Alimentation': '9V DC (batterie alcaline 9V ou adaptateur DC9)', 'Consommation': '4mA (batterie), 50mA (adaptateur)', 'Entrée': '1/4” (1 MΩ, haut impédance)', 'Sortie': '1/4” universelle (basse impédance, non équilibrée)', 'Bypass': 'Bufferisé', 'Simulation haut-parleur': 'Intégrée (analogique, multi-micro)', 'Positions micro simulées': 'Classic, Center, Off Axis', 'Types ampli': 'Tweed, British, California', 'Modes gain': 'Clean, Hi Gain, Hot Wired', 'Contrôles': 'Drive, Low (actif), High (actif), Level, Mod, Buzz', 'Application': 'Guitare et basse'}",https://www.tech21nyc.com/t21manuals/GT2-OM.pdf,67.6,0.0,0
