id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,llm2llm_score,retries_number
01K0BS51X2H65BNTGVMBXPP9YP,TAKAMINE  - P6NC,Guitares Acoustiques,P6NC,"La Takamine P6NC est une guitare acoustique électro de la Pro Series, fabriquée au Japon, avec table massive en épicéa pour une résonance exceptionnelle et dos/sides massifs en érable flammé pour un équilibre tonal supérieur et une projection puissante. Son cutaway NEX et son préampli CTP-3 CoolTube en font l'instrument idéal pour concerts et studios, alliant confort et sonorité premium.",2500,104.14,102,42.5,8,"{'Tableau des bois': 'Tableau: Épicéa massif|Érable flammé massif (dos)|Érable flammé (éclisses)', 'Manche': 'Érable', 'Profil manche': 'Asymétrique C', 'Longueur échelle': '645 mm (25.4"")', 'Diapason': '305 mm (12"")', 'Touche': 'Ébène', 'Nombre de frettes': '20 medium', 'Largeur sillet': '42.5 mm', 'Matériau sillet': 'Os', 'Électronique': 'CTP-3 CoolTube (Préampli/Active)', 'Chevilles': 'Takamine Gold', 'Cordier': 'Fixe', 'Origine': 'Japon', 'Série': 'Pro Series 6'}",https://www.guitarcenter.com/Takamine/P6NC-Pro-Series-NEX-Cutaway-Acoustic-Electric-Guitar-Sunburst-1500000422959.gc,78.85,0.0,0
01K0BS563W3V4AT7A7QQJNV0D8,TAKAMINE - P5NC,Guitares Acoustiques,P5NC,"La Takamine P5NC, guitare acoustique-électrique Pro Series au format NEX cutaway, séduit par sa puissance dreadnought et son équilibre tonal idéal pour accompagner la voix. Table massive en épicéa résonante, dos et éclisses en palissandre massif offrent un son riche et articulé, parfait pour les scènes et studios Mulster.",1850,104.6,104.6,39.8,9,"{'Type de corps': 'NEX Cutaway', 'Largeur du chevalet': '42,5 mm', 'Longueur de manche': '644 mm', 'Nombre de frettes': '21', 'Électronique': 'CTP-3 Cool Tube™ avec Palathetic™ pickup ou CT4-DX', 'Chevalet fendu': 'Os', 'Cordes': ""D'Addario EXL-16 .012 - .053""}",https://www.takamine.com/products/p5nc,79.33,0.0,0
01K0BS5AARRGMDBM6K4KRM2Q3F,TAKAMINE  - SANTA FE,Guitares Acoustiques,SANTA FE,"La Takamine Santa Fe est une guitare acoustique électro iconique de la série Pro, inspirée de la culture amérindienne du sud-ouest avec rosette corbeau noire et incrustations aigles. Fabriquée artisanalement, elle offre une projection puissante, un son chaud et dynamique idéal pour scène et studio, avec un confort de jeu exceptionnel.",2900,104.5,105,42.5,0.0,"{'Électronique': 'CTP-3', 'Diapason': '644 mm', 'Largeur du sillet': '42,5 mm', 'Finition': 'Gloss Natural'}",https://www.takamine.com/TSF48C,71.47,0.0,0
01K0BS5EH030WG10ZFKGHAESFS,TAKAMINE  - EN20,Guitares Acoustiques,EN20,"La Takamine EN20, guitare électro-acoustique jumbo au format dreadnought avec cutaway, offre un son chaud et riche grâce à sa table massive en cèdre, dos et éclisses en acajou massif, avec une projection puissante idéale pour les scènes et studios.",800,104.1,112,4.3,20,"{'Largeur de la noix': '43 mm', 'Matériau sillet et selle': 'Os', 'Mécaniques': 'Takamine Diecast', 'Électronique': 'Takamine Piezo System', 'Finition': 'Satin', 'Table': 'Cèdre massif', 'Fond et éclisses': 'Sapele massif', 'Manche': 'Acajou', 'Touche': 'Palissandre', 'Pont': 'Palissandre', 'Micro préampli': 'CT4', 'Style': 'Dreadnought avec cutaway'}",https://en.audiofanzine.com/acoustic-electric-folk-western-guitar/takamine/en20/,68.46,0.0,0
01K0BS5JP79N2CA8266DDR5QDX,TAKAMINE  - EN10-12,Guitares Acoustiques,EN10-12,"La Takamine EN10-12 est une guitare électro-acoustique 12 cordes dreadnought made in Japan, au son ample et riche grâce à sa table massive en cèdre. Son manche confortable et son action basse offrent un jeu fluide, idéal pour les concerts et tournées, avec une sonorité naturelle puissante même amplifiée. Parfaite pour la backline Mulster, elle excelle en richesse harmonique et fiabilité live.",550,102.9,104.1,42.9,,"{'Style': 'Dreadnought', 'Table': 'Massif cèdre', 'Fond et éclisses': 'Acajou', 'Manche': 'Acajou', 'Touche': 'Palissandre', 'Nombre de frettes': '20', 'Électroacoustique': 'Oui'}",https://www.takamine.com/guitars/,0.0,0.0,5
01K0BS5PXD58MXTWY2PPKK32RZ,TAKAMINE - FP592,Guitares Acoustiques,FP592,"La Takamine FP592 est une guitare acoustique électroacoustique professionnelle japonaise des années 80-90, fabriquée avec un savoir-faire artisanal d'exception pour un son riche et pur, idéal pour les scènes et tournées.",800,104.1,105.7,41.4,,"{'Année': '1988-1990', 'Fabrication': 'Japon', 'Électronique': 'Présente et fonctionnelle', 'Condition typique': 'Bonne avec usure cosmétique'}",https://www.takamine.com/guitars-by-series,0.0,0.0,5
01K0BS5V48650W5ETF0HDGDRD4,TAKAMINE - NYLON BLACK EC124,Guitares Acoustiques,NYLON BLACK EC124,"La Takamine EG124C est une guitare classique électro-acoustique noire au design traditionnel inspiré d'Antonio Torres, offrant un son clair et puissant grâce à sa table en épicéa et son dos en nato. Équipée d'un préampli TP4T avec EQ 3 bandes et accordeur intégré, elle excelle en projection et confort de jeu pour tous les musiciens.",550,99.5,96.5,52,3.6,"{'Électronique': 'Préampli TP-4T avec EQ 3 bandes (basses, médiums, aigus) et accordeur intégré', 'Alimentation': 'Batterie 9V', 'Connectique': 'Jack 1/4"" mono (endpin)', 'Chevalet': 'Piezo sous-selle', 'Manche': 'Style classique avec truss rod à double action'}",http://www.takamine.com/eg124C,78.23,0.0,0
01K0BS5Z9YCNY5QHWN1N4B0RB0,TAKAMINE  - NYLON TH5C HIRADE,Guitares Acoustiques,NYLON TH5C HIRADE,"La Takamine TH5C Hirade est une guitare classique nylon concert, fabriquée à la main au Japon par le maître luthier Mas Hirade. Table en cèdre massif pour une chaleur et une dynamique exceptionnelles, dos en palissandre massif pour une projection puissante, finition gloss naturelle élégante et préampli CTP-3 Cool Tube™ pour un son tubulaire riche et polyvalent sur scène.",2200,65.0,100,51,4.2,"{'Tableau des cordes': 'Nylon', 'Largeur du chevalet': 51, 'Longueur de chevalet': '650 mm', 'Nombre de frettes': 19, ""Bois table d'harmonie"": 'Cèdre massif', 'Bois dos': 'Palisandre massif', 'Bois éclisses': 'Palisandre massif', 'Bois manche': 'Acajou', 'Bois touche': 'Ébène', 'Électronique': 'Préampli CTP-3 Cool Tube™', 'Égaliseur': '3 bandes avec médium semi-paramétrique', 'Entrée auxiliaire': 'Oui', 'Accordeur': 'Chromatique intégré', 'Mécaniques': 'Or classique', 'Chevalet': 'Ébène', 'Sillet': 'Os', 'Finition': 'Gloss naturel', 'Forme de la caisse': 'Classique avec cutaway', 'Assemblage manche': 'Collé', 'Rosette': 'Marqueterie', 'Renforts': 'Fan bracing'}",https://www.manualslib.com/,85.58,0.0,0
01K0BS63G29D7096XWVGBBD4S7,TAKAMINE - NYLON CLASSIC,Guitares Acoustiques,NYLON CLASSIC,"La Takamine Nylon Classic est une guitare classique acoustique-électrique à cordes nylon offrant un son riche et chaleureux, avec table en cèdre massif, dos en acajou et barrage traditionnel pour une projection optimale. Élégante avec sa finition satinée naturelle et son préampli Takamine performant, elle excelle en live et en studio pour les musiciens classiques et jazz.",850,65,3,47.5,3,"{'Échelle': '650 mm', 'Largeur du chevalet': '47.5 mm', 'Électronique': 'CT4BII', 'Style de caisse': 'FX CUTAWAY'}",https://www.takamine.com/P3FCN,83.44,0.0,0
01K0BS67P8CAFRPJ1JSY71FEBT,TAYLOR - 612C,Guitares Acoustiques,612C,"La Taylor 612ce est une guitare acoustique-électrique Grand Concert compacte au son riche et chaleureux, avec table en épicéa torréfié et dos/éclisses en érable massif pour une clarté exceptionnelle et un sustain puissant grâce au barrage V-Class. Légère et confortable avec manche court, elle excelle en fingerstyle ou strumming, amplifiée fidèlement par l'Expression System 2, idéale pour scène et studio.",4398,104.1,100.8,38.1,5.9,"{'Type de caisse': 'Grand Concert', 'Échelle': '24 7/8 pouces', 'Largeur de chevalet': '1 3/4 pouce', 'Nombre de frettes': '20', 'Électronique': 'Expression System 2 (ES2)', 'Connectique': 'Contrôles volume, basses, aigus (sur le côté)', 'Cordes': 'Acier, 6 cordes', 'Cutaway': 'Venitian'}",https://www.taylorguitars.com/guitars/acoustic/612ce,78.74,0.0,0
01K0BS6C2A7PWXPM8AH4DCAWMA,TAYLOR - 614CE,Guitares Acoustiques,614CE,"La Taylor 614ce est une guitare acoustique-électrique Grand Auditorium au son chaleureux et ouvert, grâce à sa table en épicéa torréfié et ses dos et éclisses en érable figuré. Le barrage V-Class booste volume et sustain, tandis que l'électronique ES2 capture fidèlement sa dynamique naturelle pour des performances live impeccables.",4000,51,20,8,5.9,"{'Longueur de cheville': '25,5 pouces', 'Largeur de tête': '1,75 pouces', 'Nombre de frettes': '20', 'Électronique': 'Expression System 2 (ES2)', 'Système de barrage': 'V-Class', 'Mécaniques': 'Taylor Nickel', 'Chevalet': ""Ébène d'Afrique de l'Ouest"", 'Touche': ""Ébène d'Afrique de l'Ouest"", 'Incrustations de sillet/chevalet': 'Graphite noir / Micarta'}",https://www.taylorguitars.com/guitars/acoustic/614ce,82.42,0.0,0
01K0BS6GHFB26S3Q1YG7S2M578,TAYLOR - 814CE,Guitares Acoustiques,814CE,"La Taylor 814ce, fleuron acoustique-électrique de Taylor, offre un son riche et équilibré grâce à sa table en épicéa de Sitka massif, ses dos et éclisses en palissandre indien et son barrage V-Class innovant pour un sustain exceptionnel et des graves chaleureux. Sa forme Grand Auditorium polyvalente excelle en fingerstyle comme en strumming, avec un confort optimal grâce au bras de manche sculpté et une électronique ES2 fidèle pour une amplification naturelle parfaite en live ou studio.",4000,104,104,16.2,4.6,"{'Forme de la caisse': 'Grand Auditorium', 'Longueur de la corde vibrante': '25,5 pouces', 'Largeur de la tête de sillet': '1-3/4 pouce', 'Nombre de frettes': '20', 'Électronique': 'Expression System 2 (ES2)', 'Système de barrage': 'V-Class Bracing', 'Chevalet': ""Ébène Crelicam d'Afrique de l'Ouest"", 'Cordes': 'Phosphor Bronze Light', 'Mécaniques': 'Taylor Nickel fumé'}",https://www.taylorguitars.com/guitars/acoustic/814ce,71.76,0.0,0
01K0BS6MWE2XQJ93QFFP015N0W,YAMAHA  - AC3R,Guitares Acoustiques,AC3R,"La Yamaha AC3R est une guitare acoustique-électrique concert cutaway aux bois massifs : table en épicéa de Sitka traité A.R.E. pour un son mature et complexe, dos et éclisses en palissandre pour des harmoniques riches et un sustain exceptionnel. Son système SRT2 innovant reproduit fidèlement le son naturel amplifié, idéal pour scène et studio, avec une jouabilité confortable et une projection équilibrée parfaite pour fingerstyle et solos.",1700,99.7,99.2,38.0,2.0,"{'Tableau des bois': 'Tableau: Épicéa de Sitka massifs (A.R.E.) / Palissandre massif', 'Manche': 'Acajou africain 3 plis', 'Touche': 'Ébène, rayon 15.75""', 'Longueur de chevalet': '650 mm', 'Largeur au sillet': '43 mm', 'Nombre de frettes': '20', 'Électronique': 'Système SRT2 (Volume, Sélection Micro (2 types), Aigus, Basses, Mélange SRT-Piezo, Anti-larsen AFR)', 'Chevalier': 'Ébène', 'Mécaniques': 'Die-cast chrome', 'Sillet et chevalet': 'Urée'}",https://usa.yamaha.com/products/musical_instruments/guitars_basses/ac_guitars/a_series/specs.html,76.9,0.0,0
01K42RYQMDJA78DZ7D1AFCECDW,TAKAMINE - ELECTRO ACOUSTIC NYLON,Guitares Acoustiques,ELECTRO ACOUSTIC NYLON,"La guitare électro-acoustique Takamine nylon offre un son classique chaleureux des cordes nylon, idéal pour les scènes et studios modernes. Table massive en cèdre avec barrage traditionnel, cutaway vénitien pour un accès aisé aux aigus, et préampli CT4B II performant pour un son amplifié exceptionnel.",750,104,100.5,47.5,6.8,"{'Style de caisse': 'FX CUTAWAY', 'Table': 'Cèdre massif', 'Fond': 'Sapéle massif', 'Éclisses': 'Sapéle', 'Manche': 'Acajou', 'Longueur de chevalet': '650 mm', 'Touche': 'Palissandre', 'Largeur du sillet': '47,5 mm', 'Électronique': 'CT4B II', 'Finition': 'Satin naturel'}",https://www.takamine.com/P3FCN,80.34,0.0,0
01K42RYQSXA9YN8J1XPTQK13H8,TAKAMINE - ETN 10C,Guitares Acoustiques,ETN 10C,"La Takamine ETN10C est une guitare acoustique-électrique dreadnought au son riche et équilibré, avec table massive en cèdre pour une projection puissante. Électronique CT4B intuitive avec EQ 3 bandes, accordeur chromatique et muet intégré, manche satiné fluide et pont sans chevilles pour un confort optimal en scène ou studio.",900,104.8,104.5,3,2.3,"{'Électronique': 'CT4B', ""Table d'harmonie"": 'Cèdre massif', 'Dos': 'Acajou massif', 'Éclisses': 'Acajou', 'Manche': 'Acajou', 'Touche': 'Palissandre', 'Nombre de frettes': '20', 'Longueur de chevalet': '645 mm', 'Largeur au sillet': '43 mm', 'Sillets': 'Os', 'Cordes': 'EXP16'}",https://www.takamine.com/EN10C,66.2,0.0,0
