id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,llm2llm_score,retries_number
01K098GNDV1Q42Q33HBX396KAA,M-AUDIO  - CODE 61,Clavier MIDI,CODE 61,"Clavier maître MIDI USB 61 notes semi-lestées avec aftertouch, le M-Audio Code 61 combine un toucher précis à un large panneau de contrôle pour le studio et la scène. Ses pads RGB, faders, encodeurs et pavé X/Y entièrement assignables offrent un pilotage complet des instruments virtuels et des principaux DAW, idéal pour la production, le live et la création sonore avancée.",190,102.5,7.1,102.5,5.2,"{'Touches': '61 semi-lestées, sensibles à la vélocité avec aftertouch', 'Zones assignables': '4', 'Pads': '16 sensibles à la vélocité, rétroéclairés RGB', 'Encodeurs': '8 assignables 360°', 'Faders': '9 assignables', 'Boutons': '9 assignables', 'Pad XY': 'Assignable pour contrôle HID', 'Écrans': 'Écran LCD pour feedback paramètres', 'Connectique': 'USB (alimentation et MIDI), MIDI In/Out 5-pin DIN, entrée pédale sustain, entrée pédale volume', 'Contrôles transport': 'Mackie Control et HUI', 'Alimentation': 'USB bus-powered'}",https://www.manua.ls/m-audio/code-61/manual,84.86,0.0,0
01K098GS2KVQ3FE44WHBF03XCQ,NATIVE INSTRUMENTS - KOMPLETE KONTROL A25,Clavier MIDI,KOMPLETE KONTROL A25,"Clavier maître compact de 25 touches, le Komplete Kontrol A25 offre un jeu semi-lesté confortable et un contrôle direct de vos instruments virtuels grâce à son écran OLED, ses 8 encodeurs tactiles et ses molettes de pitch et modulation. Pensé pour la création mobile et les home-studios, il s’intègre en profondeur avec Komplete, les plug-ins NKS et les principaux DAW, avec fonctions Smart Play pour rester toujours dans la bonne tonalité.",89,48.8,3.5,48.77,2,"{'Type de touches': 'Semi-lestées', 'Nombre de touches': '25', 'Écrans': 'OLED', 'Potentiomètres': '8 x sensibles au toucher', 'Encodeurs': '1 x encodeur push 4 directions', 'Contrôles additionnels': 'Roues de pitchbend et modulation', 'Entrée pédale': '1 x TRS (sustain/expression)', 'Connexion MIDI': 'Via USB', 'Connexion USB': '1 x Type B (USB 2.0)', 'Alimentation': 'Bus USB', 'Compatibilité DAW': 'Logic Pro X, Ableton Live, GarageBand, Cubase, Nuendo', 'Compatibilité OS Mac': 'macOS 10.12 ou ultérieur', 'Compatibilité OS PC': 'Windows 10 (Anniversary Update) ou ultérieur', 'RAM recommandée': '6 GB'}",https://www.native-instruments.com/fileadmin/ni_media/downloads/manuals/komplete_kontrol/KOMPLETE_KONTROL_A-Series_Manual_English_04_2022.pdf,74.29,0.0,0
01K098GWG1K9011G79SEJG2F40,NATIVE INSTRUMENTS - KOMPLETE KONTROL S61 MKII,Clavier MIDI,KOMPLETE KONTROL S61 MKII,"Clavier maître 61 notes pensé comme le centre de votre studio, le Komplete Kontrol S61 MKII offre un toucher semi-lesté Fatar précis, deux grands écrans couleur pour naviguer et éditer vos sons, ainsi qu’une intégration poussée avec Komplete, NKS et les principaux DAW pour un contrôle rapide, inspirant et très visuel de tous vos instruments virtuels.",549,100.6,8.4,100.6,6.55,"{'Clavier': '61 touches semi-lestées Fatar', 'Aftertouch': 'Polyphonique', 'Écrans': '2 écrans couleur haute résolution (1280 x 480)', 'Connectique': 'USB-C (bus-powered), MIDI In/Out, 4 entrées pédales TRS assignables (sustain et expression par défaut)', 'Contrôles': '8 encodeurs tactiles, 1 encodeur 4 directions, roues pitch/mod RGB illuminées, bande tactile assignable', 'Intégration logicielle': 'NKS, MASCHINE, DAW (Logic Pro X, Ableton Live, etc.)', 'Light Guide': 'Éclairage RGB au-dessus des touches', 'Smart Play': ""+100 échelles et modes, progressions d'accords, arpégiateur""}",https://www.native-instruments.com/fileadmin/ni_media/downloads/manuals/komplete_kontrol/KOMPLETE_KONTROL_S-Series_2.1.3_MK2_Manual_English_0619.pdf,86.1,0.0,2
01K098H04NFS1PX1SPFM3A45MB,NOVATION - LAUNCHPAD PRO,Clavier MIDI,LAUNCHPAD PRO,"Le Novation Launchpad Pro est un contrôleur MIDI grid ultra-performant avec 64 pads RGB sensibles à la vélocité et à la pression, conçu pour Ableton Live et hardware externe. Il excelle dans le lancement intuitif de clips, la création de beats expressifs, le séquençage 4 pistes polyphonique, les modes accords/échelles et le mixage fluide, pour des performances dynamiques et créatives en live ou studio.",350,26.8,1.8,26.8,0.99,"{'Pads': '64 pads RGB sensibles à la vélocité et à la pression', 'Séquenceur': '4 pistes, 32 pas, polyphonie 8 notes', 'Modes': 'Session, Note, Device, User, Scale, Chord', 'Connectique': 'USB, MIDI IN (TRS 3.5mm), MIDI OUT (TRS 3.5mm), MIDI OUT 2/Thru', 'Alimentation': 'USB bus-powered'}",https://fael-downloads-prod.focusrite.com/customer/dev/s3fs-public/novation/downloads/10594/launchpad-pro-user-guide-en.pdf,67.9,0.0,0
01K098H3TVBMGTGXATCT34MWP0,NOVATION - IMPULSE 61,Clavier MIDI,IMPULSE 61,"Le Novation Impulse 61 est un clavier maître MIDI ultra-expressif à 61 touches semi-lestées avec aftertouch assignable, idéal pour des performances nuancées sur orgues, synthés et pianos. Ses 8 pads rétroéclairés sensibles capturent beats et percussions avec précision, tandis que ses encodeurs rotatifs, faders doux et arpeggiateur facilitent un contrôle total de votre DAW comme Ableton Live.",199,102.2,10.0,102.2,6.5,"{'Réponse en fréquence des pads': 'non spécifiée', 'Sensibilité des touches': 'Touches piano semi-lestées, sensibles à la vélocité, avec aftertouch assignable', 'Nombre de touches': '61', 'Contrôles': '8 encodeurs rotatifs sans fin, 9 faders, 8 pads rétroéclairés multicolores sensibles à la vélocité, 6 boutons de transport dédiés, boutons de fonction et de mute/solo, molettes de pitch bend et de modulation', 'Connectique': 'Port USB B 2.0, prise pédale de sustain jack 6,35 mm, prise pédale d’expression jack 6,35 mm, MIDI In DIN 5 broches, MIDI Out DIN 5 broches, prise alimentation DC, slot de sécurité Kensington', 'Alimentation': 'Alimentation par bus USB, adaptateur secteur externe optionnel', 'Compatibilité logiciel': 'Intégration avec principaux DAW, Ableton Live Lite inclus, compatible Mac et Windows (class compliant)', 'Fonctions supplémentaires': 'Arpéggiateur avec tap tempo et fonction roll, pads utilisables pour le jeu rythmique et le lancement de clips, écran LCD rétroéclairé bleu'}",https://fael-downloads-prod.focusrite.com/customer/prod/s3fs-public/downloads/impulse-user-guide_0.pdf,87.04,0.0,0
01K098H7M2DG4CAR0WCQDAA2SF,ROLAND - AX EDGE RED & BLACK,Clavier MIDI,AX EDGE RED & BLACK,"Le Roland AX-Edge Red & Black est un keytar performant au design audacieux et personnalisable avec lames interchangeables. Ses 49 touches pleine taille offrent une expressivité optimale grâce à la vélocité et l'aftertouch, avec plus de 500 sons dédiés, vocoder intégré, arpégiateur et effets studio pour des lives captivants et mobiles.",900,124.4,8.6,124.4,4.2,"{'Clavier': '49 touches pleine taille, vélocité et aftertouch par canal', 'Polyphonie': '256 voix', 'Parties': '4 parties + vocoder', 'Programmes': '320 programmes', 'Voix prédéfinies': 'Plus de 500', 'Effets partie': '79 types multi-effets et EQ par partie', 'Effets programme': '79 types multi-effets, chorus, réverbération', 'Effets maître': 'Compresseur et EQ', 'Entrée micro': '1/4 pouce', 'Sorties audio': '2 x 1/4 pouce stéréo, 1/4 pouce casque', 'Connectique MIDI': 'Entrée, sortie, USB', 'MIDI Bluetooth': 'Oui', 'Arpégiateur': 'Oui', 'Lecteur fichiers audio': 'Via USB mémoire externe', 'Alimentation': ""Adaptateur AC 9V ou batteries Ni-MH rechargeables (jusqu'à 4-5 heures)"", 'Contrôles': 'Ruban contrôleur, barre modulation, boutons assignables'}",https://www.roland.com/us/products/ax-edge/,84.22,0.0,1
01K098HBBE6GTXV4Y4A8Y03JA0,ROLAND - A37,Clavier MIDI,A37,"Clavier maître MIDI 76 notes semi-lesté avec vélocité et aftertouch, le Roland A-37 offre deux zones indépendantes en mode split ou layer, 128 mémoires de réglages et une interface simple pour piloter facilement modules, synthés et séquenceurs en studio comme sur scène.",170,119.5,11.3,119.5,7.7,"{'Clavier': '76 touches, sensible à la vélocité, avec aftertouch par canal', 'Contrôleurs temps réel': 'Slider Data Entry, levier Bender/Modulation, aftertouch par canal', 'Mémoire': '128 patches', 'Connectique': ""MIDI In, Out A, Out B, Thru, pédale d'expression, sustain footswitch, DC IN (adaptateur)"", 'Compatibilité': 'GM/GM2/GS, tous messages MIDI', 'Alimentation': 'Batteries AA, adaptateur AC/DC 9V'}",https://www.roland.com/us/support/by_product/a-37/owners_manuals/,87.63,0.0,0
01K42RYV42F3JQS0SQEC4E92SF,M-AUDIO - Oxygen 49 MKV,Clavier MIDI,Oxygen 49 MKV,"Le M-Audio Oxygen 49 MKV est un contrôleur MIDI USB compact et performant avec 49 touches sensibles à la vélocité, idéal pour la production musicale moderne. Ses modes Smart Chord et Smart Scale facilitent les accords et solos sans fausses notes, tandis que l'arpeggiateur et les pads sensibles boostent la créativité en studio ou en live.",140,81.4,9.4,81.4,2.9,"{'Nombre de touches': '49, taille standard, type synthé, sensibles à la vélocité', 'Aftertouch': 'Non', 'Modes intelligents': 'Smart Chord, Smart Scale', 'Arpégiateur': 'Intégré, paramètres Type, Octave, Gate, Swing', 'Contrôles supplémentaires': '8 pads rétroéclairés sensibles à la vélocité (2 banques), 8 potentiomètres assignables, 9 faders assignables, boutons de transport DAW dédiés, roues de pitch bend et modulation, boutons de sélection de presets et DAW', 'Affichage': 'Écran LCD pour le statut des paramètres', 'Connectique': 'Port USB-MIDI, entrée pédale sustain jack 6,35 mm', 'Alimentation': 'Bus USB', 'Compatibilité système': 'Windows, macOS, compatible iOS via adaptateur type Camera Connection Kit', 'Fonctions DAW': 'Automapping des faders, encodeurs et transports vers les principaux séquenceurs, presets intégrés pour instruments virtuels', 'Logiciels fournis': 'Ableton Live Lite, MPC Beats, bundle d’instruments virtuels et banques d’extensions MPC'}",https://cdn.inmusicbrands.com/m-audio/OxygenMKV_Oxygen_25_49_61_UG_FRv1.pdf,85.24,0.0,0
01K42RYXQ80TPEX4R846B5N2JR,AKAI - MPK 49,Clavier MIDI,MPK 49,"Clavier maître 49 touches orienté scène et studio, l’Akai MPK49 combine un clavier semi-lesté avec aftertouch à 12 pads type MPC répartis en banques pour disposer de nombreux sons sous les doigts. Arpégiateur intégré, fonction Note Repeat et Swing façon MPC permettent de créer rapidement des motifs rythmiques et mélodiques très vivants. Avec ses nombreux faders, potards, boutons assignables et commandes de transport, il devient le centre de pilotage idéal pour DAW, instruments virtuels et setups de live exigeants.",125.0,73.0,10.0,30.0,5.8,"{'Clavier': '49 touches semi-lestées avec aftertouch', 'Pads': '12 pads MPC avec vélocité et pression, 4 banques (48 pads)', 'Potentiomètres': '8 potentiomètres 360° (3 banques, 24 total)', 'Faders': '8 faders (3 banques, 24 total)', 'Interrupteurs': '8 interrupteurs rétroéclairés (3 banques, 24 total)', 'Arpégiateur': 'Oui, 6 modes (Up, Down, Inclusive, Exclusive, Random, Chord)', 'Répétition de notes MPC': 'Oui, avec Swing', 'Fonctions pads MPC': 'Full Level, 12 Levels', 'Contrôles de transport': 'MMC/MIDI Start/Stop', 'Affichage': 'LCD personnalisé', 'Connectique': 'USB, pédale sustain, pédale expression, pitch bend, modulation', 'Alimentation': 'USB'}",https://www.zikinf.com/manuels/akai-mpk49-manuel-utilisateur-en-35835.pdf,79.8,0.0,3
01K42RYXYCCE3NVHVR50EA1J7R,M-Audio - Oxygen 61MK IV,Clavier MIDI,Oxygen 61MK IV,"Le M-Audio Oxygen 61 MK IV est un contrôleur MIDI performant et intuitif, idéal pour la production musicale en studio. Avec ses 61 touches sensibles à la vélocité, ses 8 pads rétroéclairés pour les beats et ses molettes assignables, il offre un contrôle total sur votre DAW (Ableton, Logic, etc.) en plug-and-play, boostant créativité et workflow sans effort.",189.0,97.7,9.4,24.3,,"{'Nombre de touches': '61', 'Type de touche': 'Synth-action, sensibles à la vélocité', 'Pads': '8 sensibles à la vélocité', 'Potentiomètres': '8 assignables', 'Faders': '9 assignables', 'Connectique': 'USB (alimentation et MIDI), pédale sustain', 'Alimentation': 'USB', 'Compatibilité': 'iOS avec kit de connexion caméra', 'Intégration DAW': 'Ableton Live, Pro Tools, Logic, Cubase', 'Contrôles transport': 'Oui'}",https://www.m-audio.com/assets/documents/Oxygen-IV-Series-User-Guide-v1.2.pdf,0.0,0.0,5
01K42RYY3EGBDBZX47SZ2RXJ0S,M-Audio - Oxygen 49,Clavier MIDI,Oxygen 49,"Clavier maître USB 49 touches pensé pour la production moderne, l’Oxygen 49 offre un jeu fluide et expressif et met directement sous la main pads, faders, potards et commandes de transport pour piloter son logiciel sans quitter la musique.",169,81.4,9.4,81.4,2.9,"{'Type de touches': 'Synth-action, pleine taille, sensibles à la vélocité', 'Nombre de touches': 49, 'Pads': '8 pads sensibles à la vélocité, rétroéclairés', 'Potentiomètres': '8 assignables', 'Faders': '9 assignables', 'Contrôles de transport DAW': 'Oui', 'Arpégiateur': 'Oui, avec contrôles Type, Octave, Gate, Swing', 'Modes Smart Chord/Scale': 'Oui', 'Connectique': 'USB-MIDI, entrée pédale sustain 1/4""', 'Roues de pitch/modulation': 'Oui'}",https://www.m-audio.com/assets/documents/Oxygen49_Manual_v1.0_EN01.pdf,85.48,0.0,0
